"ID","RoleType","Type","ShowID","Name","Des","IconID","FlipID","DefaultRGBA","Label","CanUseInCreate","CoinPrice"
"758","5","4","5","无饰",,"5755",,"0;0;0;255",,"1","500"
"759","5","4","6","乱草",,"5756",,"0;0;0;255",,"0","500"
"760","5","4","7","离峰",,"5757",,"0;0;0;255",,"0","500"
"761","5","4","8","降世",,"5758",,"0;0;0;255",,"1","500"
"762","5","4","9","明音",,"5759",,"0;0;0;255",,"1","500"
"763","5","4","10","肆角",,"5760",,"0;0;0;255",,"1","500"
"764","5","4","11","憧憬",,"5761",,"0;0;0;255",,"1","500"
"765","5","5","1","默认",,"5652",,"0;0;0;255",,"1","0"
"766","5","5","22","浅黛",,"13612",,"0;0;0;255",,"0","500"
"767","5","5","23","愁眉",,"13613",,"0;0;0;255",,"0","500"
"768","5","5","24","小烈狐",,"13614",,"0;0;0;255",,"0","500"
"769","5","5","25","飞流",,"13615",,"0;0;0;255",,"0","500"
"770","5","5","26","葳蕤渐熄",,"13616",,"0;0;0;255",,"0","500"
"771","5","5","2","峰眉",,"5652",,"0;0;0;255",,"1","500"
"772","5","5","3","嫦娥眉",,"5653",,"0;0;0;255",,"1","500"
"773","5","5","4","一字眉",,"5654",,"0;0;0;255",,"1","500"
"774","5","5","5","细横眉",,"5655",,"0;0;0;255",,"1","500"
"775","5","5","6","慧心眉",,"5656",,"0;0;0;255",,"1","500"
"776","5","5","7","上挑眉",,"5657",,"0;0;0;255",,"1","500"
"777","5","5","8","浓眉",,"5658",,"0;0;0;255",,"0","1000"
"778","5","5","9","细眉",,"5659",,"0;0;0;255",,"1","500"
"779","5","5","10","清秀眉",,"5660",,"0;0;0;255",,"1","500"
"780","5","5","11","刚正眉",,"5661",,"0;0;0;255",,"1","500"
"781","5","5","12","刀眉",,"5662",,"0;0;0;255",,"1","500"
"782","5","5","13","猛张飞",,"5663",,"0;0;0;255",,"0","1000"
"783","5","5","14","清纯眉",,"5664",,"0;0;0;255",,"1","1000"
"784","5","5","15","宽浓眉",,"5665",,"0;0;0;255",,"0","1000"
"785","5","5","16","素牙",,"6377",,"255;255;255;255",,"0","3800"
"786","5","5","17","霜叶",,"6378",,"255;255;255;255",,"0","3800"
"787","5","5","18","白毫",,"6379",,"255;255;255;255",,"0","3800"
"788","5","5","19","封雪",,"6380",,"255;255;255;255",,"0","3800"
"789","5","5","20","月明",,"6381",,"255;255;255;255",,"0","3800"
"790","5","5","21","断浪",,"7083",,"0;0;0;255",,"0","1000"
"791","5","5","0","无",,"5815",,"255;255;255;255",,"0","1000"
"792","5","6","0","默认",,"5815",,"0;0;0;255",,"1","0"
"793","5","6","1","青皮胡",,"5992",,"0;0;0;255",,"1","500"
"794","5","6","2","八字胡",,"5993",,"0;0;0;255",,"1","500"
"795","5","6","3","亦邪胡",,"5994",,"0;0;0;255",,"1","500"
"796","5","6","4","避世胡",,"5995",,"0;0;0;255",,"0","1000"
"797","5","6","5","逐世胡",,"5996",,"0;0;0;255",,"1","1000"
"798","5","6","6","地主胡",,"5997",,"0;0;0;255",,"0","1000"
"799","5","6","7","卫生胡",,"5998",,"0;0;0;255",,"1","1000"
"800","5","6","8","含羞",,"5550",,"230;146;122;255",,"1","500"
"801","5","6","9","子衿",,"5553",,"228;115;112;255",,"0","1000"
"802","5","6","10","刻铭",,"5554",,"240;98;99;255",,"0","1000"
"803","5","6","13","酒糟鼻",,"5549",,"222;131;122;255",,"0","1000"
"804","5","6","11","蝉翼胡",,"6657",,"0;0;0;255",,"0","3800"
"805","5","6","12","地主胡<白>",,"6658",,"0;0;0;255",,"0","3800"
"806","5","7","1","默认",,"5588",,"171;85;72;255",,"1","0"
"807","5","7","2","不懂",,"5588",,"171;85;72;255",,"1","300"
"808","5","7","3","不揭",,"5589",,"159;82;74;255",,"1","300"
"809","5","7","4","不语",,"5590",,"160;83;69;255",,"1","300"
"810","5","7","5","积善",,"5591",,"140;65;63;255",,"1","300"
"811","5","7","6","欲止",,"5592",,"172;71;71;255",,"1","300"
"812","5","7","7","下明",,"5593",,"202;144;132;255",,"1","300"
"813","5","7","8","朱柔",,"5594",,"201;114;119;255",,"1","300"
"814","5","7","9","厚德",,"5595",,"189;110;92;255",,"0","300"
"815","5","7","10","浅尝",,"5596",,"191;110;102;255",,"1","300"
"816","5","7","11","会意",,"5597",,"175;91;81;255",,"1","300"
"817","5","7","12","箴言",,"5598",,"182;85;74;255",,"1","300"
"818","5","8","1","默认",,"5556",,"255;255;255;255",,"1","0"
"819","5","8","2","剪水",,"5556",,"255;255;255;255",,"1","500"
"820","5","8","3","星眸",,"5557",,"255;255;255;255",,"1","500"
"821","5","8","4","秋水",,"5558",,"255;255;255;255",,"1","500"
"822","5","8","5","横波",,"5559",,"255;255;255;255",,"1","500"
"823","5","8","6","春水",,"5560",,"255;255;255;255",,"1","500"
"824","5","8","7","凝睇",,"5561",,"255;255;255;255",,"1","500"
"825","5","8","8","清泉",,"5562",,"158;194;215;255",,"1","1000"
"826","5","8","9","悬珠",,"5563",,"255;255;255;255",,"0","1000"
"827","5","8","10","朗星",,"5564",,"255;255;255;255",,"1","1000"
"828","5","8","11","点漆",,"5565",,"255;255;255;255",,"1","500"
"829","5","8","12","桃花",,"5566",,"255;255;255;255",,"0","3800"
"830","5","8","13","写轮",,"5567",,"255;255;255;255",,"0","3800"
"831","5","8","14","相印",,"5568",,"255;255;255;255",,"0","3800"
"832","5","8","0","无",,"5816",,"255;255;255;255",,"1","1000"
"833","5","9","0","默认",,"5815",,"255;255;255;255",,"1","0"
"834","5","9","183","翠叶",,"15267","184","90;89;103;255","2","0","1000"
"835","5","9","185","连星",,"15265","186","173;159;71;255","2","0","1500"
"836","5","9","187","攀眉",,"15266","188","210;211;213;255","2","0","1500"
"837","5","9","180","菱花",,"14760","181","255;255;255;255",,"0","2000"
"838","5","9","182","鳞蛟",,"14761",,"255;255;255;255",,"0","2000"
"839","5","9","178","浴血",,"14584","179","177;91;82;255",,"0","2000"
"840","5","9","177","纤云",,"13708",,"177;91;82;255",,"0","500"
"841","5","9","175","胧月夜",,"11368",,"134;173;205;255",,"0","1000"
"842","5","9","176","深雪",,"11363",,"166;78;65;255",,"0","1000"
"843","5","9","161","曼殊沙华",,"10542",,"161;45;51;255",,"0","1000"
"844","5","9","162","夕燕",,"10545",,"161;45;51;255",,"0","1000"
"845","5","9","163","灿金",,"10549",,"219;204;123;255",,"0","1000"
"846","5","9","164","狐说",,"10544",,"255;255;255;255",,"0","1000"
"847","5","9","165","流金",,"10547",,"219;204;123;255",,"0","1000"
"848","5","9","166","惊昙",,"10540",,"255;255;255;255",,"0","1000"
"849","5","9","167","轻羽",,"10550",,"255;255;255;255",,"0","1000"
"850","5","9","168","鸡爪爪",,"10543",,"0;0;0;255",,"0","1000"
"851","5","9","169","双星泪",,"10552",,"0;0;0;255",,"0","1000"
"852","5","9","170","魅星",,"10541",,"0;0;0;255",,"0","1000"
"853","5","9","171","妖星",,"10546",,"0;0;0;255",,"0","1000"
"854","5","9","172","逢虎",,"10548",,"0;0;0;255",,"0","1000"
"855","5","9","174","魂迷夜",,"10551",,"0;0;0;255",,"0","1000"
"856","5","9","155","泪",,"5714","156","0;0;0;255",,"1","300"
"857","5","9","157","无泪",,"5714","158","0;0;0;255",,"1","300"
"858","5","9","159","美人痣",,"5714","160","0;0;0;255",,"1","300"
"859","5","9","143","比翼",,"10182",,"243;217;98;255",,"0","1000"
"860","5","9","144","尘缘",,"10183",,"255;255;255;255",,"0","1000"
"861","5","9","145","流枫",,"10184",,"240;195;102;255",,"0","1000"
"862","5","9","146","孔雀舞",,"10185",,"61;111;98;255",,"0","1000"
"863","5","9","147","天香引",,"10177",,"63;128;169;255",,"0","1000"
"864","5","9","148","醉花荫",,"10176","149","230;151;171;255",,"0","1000"
"865","5","9","150","映雪",,"10178","151","255;255;255;255",,"0","1000"
"866","5","9","152","锦瑟",,"10179",,"174;109;122;255",,"0","1000"
"867","5","9","153","引仙",,"10180",,"206;193;93;255",,"0","1000"
"868","5","9","154","怒连心",,"10181",,"0;0;0;255",,"0","1000"
"869","5","9","132","马王爷",,"8957",,"182;164;114;255",,"0","1000"
"870","5","9","133","不染",,"8958",,"210;170;162;255",,"0","1000"
"871","5","9","134","别艳",,"8952",,"110;25;24;255",,"0","1000"
"872","5","9","135","滴血",,"8960",,"38;31;25;255",,"0","1000"
"873","5","9","136","狱蛇",,"8959",,"255;255;255;255",,"0","1000"
"874","5","9","137","昂",,"8955",,"141;30;10;255",,"0","1000"
"875","5","9","138","帅意贴",,"8956",,"0;0;0;255",,"0","1000"
"876","5","9","139","慈悲",,"8954",,"224;199;142;255",,"0","1000"
"877","5","9","140","踪",,"8953","141","248;189;171;255",,"0","1000"
"878","5","9","142","熊来了",,"8951",,"99;95;94;255",,"0","1000"
"879","5","9","122","百回叱咤",,"8878",,"0;0;0;255",,"0","1000"
"880","5","9","123","望空",,"8879",,"167;66;34;255",,"0","1000"
"881","5","9","124","形伤旧事",,"8880",,"0;0;0;255",,"0","1000"
"882","5","9","125","残阳里",,"8881",,"187;75;48;255",,"0","1000"
"883","5","9","126","寒声碎",,"8882",,"255;255;255;255",,"0","1000"
"884","5","9","127","魔夜挽花",,"8883",,"0;0;0;255",,"0","1000"
"885","5","9","128","中宵寐",,"8884",,"0;0;0;255",,"0","1000"
"886","5","9","129","煌煌遗踪",,"8885",,"0;0;0;255",,"0","1000"
"887","5","9","130","秋寂",,"8887",,"255;255;255;255",,"0","1000"
"888","5","9","131","戏言峥嵘",,"8886",,"79;60;44;255",,"0","1000"
"889","5","9","117","枯荣",,"8279",,"255;255;255;255",,"0","3800"
"890","5","9","118","庭翼",,"8281",,"255;255;255;255",,"0","3800"
"891","5","9","119","菊踪",,"8282",,"255;255;255;255",,"0","1000"
"892","5","9","120","荣芳",,"8283",,"255;255;255;255",,"0","1000"
"893","5","9","121","金莲开",,"8277",,"182;152;102;255",,"0","3800"
"894","5","9","112","广交",,"7960",,"166;158;152;255",,"0","1000"
"895","5","9","113","飞轩",,"7959",,"166;158;152;255",,"0","1000"
"896","5","9","114","莲生",,"7964",,"166;158;152;255",,"0","1000"
"897","5","9","115","鲛鲸",,"7962",,"137;112;100;255",,"0","1000"
"898","5","9","116","垂眼",,"7958",,"136;122;116;255",,"0","1000"
"899","5","9","110","[六周年特别版]盾舞",,"7090",,"0;0;0;255",,"0","2000"
"900","5","9","111","祥云",,"7091",,"229;217;209;255",,"0","1000"
"901","5","9","107","中征",,"6996",,"194;194;194;255",,"0","3800"
"902","5","9","109","晴敛",,"6997","108","107;108;151;255",,"0","1000"
"903","5","9","105","凤尾",,"6791","106","85;70;42;255",,"0","3800"
"904","5","9","92","[五周年特别版]阴阳",,"6260",,"109;115;168;255",,"0","2000"
"905","5","9","93","[五周年特别版]素问",,"6267","94","93;136;141;255",,"0","2000"
"906","5","9","95","[五周年特别版]奇门遁甲 ",,"6265","96","33;54;74;255",,"0","2000"
"907","5","9","97","[五周年特别版]大唐魂",,"6266",,"200;66;61;255",,"0","2000"
"908","5","9","98","[五周年特别版]莲华佛缘",,"6264",,"255;255;255;255",,"0","2000"
"909","5","9","99","[五周年特别版]妙舞",,"6263",,"194;95;97;255",,"0","2000"
"910","5","9","100","[五周年特别版]幻蛛",,"6268",,"97;65;96;255",,"0","2000"
"911","5","9","101","[五周年特别版]剑魄",,"6259",,"237;202;123;255",,"0","2000"
"912","5","9","102","[五周年特别版]光明火",,"6262",,"148;43;55;255",,"0","2000"
"913","5","9","103","[五周年特别版]降龙",,"6261","104","52;57;122;255",,"0","2000"
"914","5","9","1","一点红",,"5683",,"198;89;80;255",,"1","500"
"915","5","9","2","冷香",,"5685",,"196;56;97;255",,"1","500"
"916","5","9","3","锦上",,"5686",,"177;78;62;255",,"1","500"
"917","5","9","4","菡萏",,"5691",,"255;255;255;255",,"0","1000"
"918","5","9","5","月夕",,"5692",,"255;255;255;255",,"1","1000"
"919","5","9","6","般若",,"5693",,"107;92;75;255",,"1","500"
"920","5","9","7","金刚",,"5694",,"107;92;75;255",,"1","1000"
"921","5","9","8","恋",,"5698","9","215;99;72;255",,"1","1000"
"922","5","9","10","清霜醉",,"5702","11","246;212;215;255",,"0","1000"
"923","5","9","12","纷落",,"5703","13","246;212;215;255",,"0","1000"
"924","5","9","14","一剪梅",,"5704","15","246;212;215;255",,"0","1000"
"925","5","9","16","奈何",,"5706","17","0;0;0;255",,"1","500"
"926","5","9","18","黄泉",,"5707","19","119;18;0;255",,"0","1000"
"927","5","9","20","蛮王",,"5708",,"221;79;53;255",,"1","500"
"928","5","9","21","孤云出岫",,"5709",,"153;37;26;255",,"1","500"
"929","5","9","22","惊鸿一瞥",,"5710",,"114;48;55;255",,"1","500"
"930","5","9","23","战神",,"5712","24","99;23;20;255",,"0","3800"
"931","5","9","25","不败战神",,"5712",,"99;23;20;255",,"0","3800"
"932","5","9","26","喵",,"5713",,"95;55;53;255",,"0","1000"
"933","5","9","27","浮世绘",,"5715",,"0;0;0;255",,"1","500"
"934","5","9","28","怒",,"5717","29","95;74;43;255",,"0","1000"
"935","5","9","30","腼腆",,"5719",,"255;255;255;255",,"1","500"
"936","5","9","31","忘忧",,"5721","32","232;220;189;255",,"0","1000"
"937","5","9","33","发",,"5727",,"215;0;15;255",,"0","3800"
"938","5","9","34","囚",,"5728",,"0;0;0;255",,"0","3800"
"939","5","9","35","死",,"5729",,"0;0;0;255",,"0","3800"
"940","5","9","36","玩",,"5730",,"215;0;15;255",,"0","3800"
"941","5","9","37","归去来兮",,"5722","38","37;29;29;255",,"0","3800"
"942","5","9","39","墨凤",,"5723",,"37;29;29;255",,"0","3800"
"943","5","9","40","墨龙",,"5724","41","37;29;29;255",,"0","3800"
"944","5","9","42","龙啸九天",,"5725","43","37;29;29;255",,"0","3800"
"945","5","9","44","断戟",,"5679","45","140;99;90;255",,"1","500"
"946","5","9","46","烽烟",,"5680","47","140;99;90;255",,"1","500"
"947","5","9","48","无双",,"5681",,"90;90;90;255",,"1","500"
"948","5","9","49","汗",,"5696",,"90;90;90;255",,"1","500"
"949","5","9","50","熊猫眼",,"6040",,"0;0;0;255",,"0","1000"
"950","5","9","51","血仇",,"6041","52","154;35;35;255",,"0","500"
"951","5","9","53","二郎神",,"6033",,"0;0;0;255",,"0","1000"
"952","5","9","54","拆",,"6029",,"210;40;40;255",,"0","3800"
"953","5","9","55","小哈",,"6039",,"255;255;255;255",,"0","3800"
"954","5","9","56","巴掌",,"6038",,"154;35;35;255",,"0","1000"
"955","5","9","57","脚印",,"6036",,"0;0;0;255",,"0","3800"
"956","5","9","58","痛扁",,"6028",,"141;102;103;255",,"0","1000"
"957","5","9","59","芳华",,"6035","60","253;175;175;255",,"0","1000"
"958","5","9","61","霜锋",,"6031",,"109;69;51;255",,"0","500"
"959","5","9","62","入魔",,"6081",,"103;66;53;255",,"0","1000"
"960","5","9","63","紫蝶",,"6088","64","187;135;187;255",,"0","1000"
"961","5","9","65","景云",,"6085",,"155;41;24;255",,"0","1000"
"962","5","9","66","雀斑",,"6091",,"189;156;135;255",,"0","500"
"963","5","9","67","血煞",,"6093","68","87;0;0;255",,"0","500"
"964","5","9","69","血煞修罗",,"6093",,"87;0;0;255",,"0","1000"
"965","5","9","70","阴符",,"6092","71","51;42;37;255",,"0","1000"
"966","5","9","72","天目",,"6086",,"90;0;0;255",,"0","1000"
"967","5","9","73","血瞳",,"6087",,"101;10;9;255",,"0","1000"
"968","5","9","74","森罗",,"6090","75","177;0;0;255",,"0","1000"
"969","5","9","76","森罗万象",,"6090",,"177;0;0;255",,"0","3800"
"970","5","9","77","?鲤",,"6089","78","246;226;238;255",,"0","1000"
"971","5","9","79","内牛满面",,"6131",,"213;194;185;255",,"0","3800"
"972","5","9","80","花愁",,"6132",,"0;0;0;255",,"0","1000"
"973","5","9","81","菱眼",,"6136",,"0;0;0;255",,"0","3800"
"974","5","9","82","纤横",,"6130",,"70;60;53;255",,"0","1000"
"975","5","9","83","有凤来仪",,"6127",,"184;11;0;255",,"0","3800"
"976","5","9","84","狠戾",,"6133",,"173;129;107;255",,"0","3800"
"977","5","9","85","习目",,"6135","86","0;0;0;255",,"0","3800"
"978","5","9","87","羽目",,"6135",,"0;0;0;255",,"0","3800"
"979","5","9","88","鬼面",,"6128",,"175;33;16;255",,"0","1000"
"980","5","9","89","邪魅",,"6134",,"0;0;0;255",,"0","3800"
"981","5","9","90","蜈蚣",,"6129","91","0;0;0;255",,"0","3800"
"982","5","10","0","默认",,"5569",,"163;73;64;255",,"1","0"
"983","5","10","1","莹砂",,"5569",,"163;73;64;255",,"0","2000"
"984","5","10","2","凝心",,"5569",,"163;73;64;255",,"0","2000"
"985","5","10","3","烁晶",,"5569",,"163;73;64;255",,"0","2000"
"986","5","10","4","落雪",,"5569",,"163;73;64;255",,"0","2000"
"987","5","10","5","星芒",,"5569",,"163;73;64;255",,"0","2000"
"988","5","10","6","月辰",,"5569",,"163;73;64;255",,"0","2000"
"989","5","10","7","惜春",,"5569",,"163;73;64;255",,"0","2000"
"990","5","11","0","默认",,"5569",,"163;73;64;255",,"1","0"
"991","5","11","1","叠涂_1",,"5569",,"163;73;64;255",,"0","1000"
"992","5","11","2","叠涂_2",,"5569",,"163;73;64;255",,"0","1000"
"993","5","11","3","叠涂_3",,"5569",,"163;73;64;255",,"0","1000"
"994","5","11","4","叠涂_4",,"5569",,"163;73;64;255",,"0","1000"
"995","5","12","0","默认",,"5569",,"163;73;64;255",,"1","0"
"996","5","12","2","倾妃",,"5569",,"163;73;64;255",,"0","2000"
"997","5","13","0","默认",,"5815",,"255;255;255;255",,"1","0"
"998","5","13","1","蝶翼・底",,"13763",,"255;255;255;255",,"0","700"
"999","5","13","2","流火・底",,"13764",,"255;255;255;255",,"0","700"
"1000","5","13","3","霜尘・底",,"13765",,"255;255;255;255",,"0","700"
"1001","5","13","4","星雪・底",,"13766",,"255;255;255;255",,"0","700"
"1002","5","13","5","灵犀・底",,"13767",,"255;255;255;255",,"0","700"
"1003","5","13","6","谜影・底",,"14568",,"255;255;255;255",,"0","700"
"1004","5","13","7","沧尘・底",,"14571",,"255;255;255;255",,"0","700"
"1005","5","13","8","轻扬・底",,"14748",,"255;255;255;255",,"0","700"
"1006","5","13","9","绛尾・底",,"14749",,"255;255;255;255",,"0","700"
"1007","5","13","10","青枝・底",,"15259",,"255;255;255;255","2","0","700"
"1008","5","13","11","潮生・底",,"15260",,"255;255;255;255","2","0","700"
"1009","5","13","12","猫儿・底",,"15261",,"255;255;255;255","2","0","700"
"1010","5","14","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1011","5","14","1","蝶翼・叠",,"13768",,"255;255;255;255",,"0","700"
"1012","5","14","2","流火・叠",,"13769",,"255;255;255;255",,"0","700"
"1013","5","14","3","霜尘・叠",,"13770",,"255;255;255;255",,"0","700"
"1014","5","14","4","星雪・叠",,"13771",,"255;255;255;255",,"0","700"
"1015","5","14","5","灵犀・叠",,"13772",,"255;255;255;255",,"0","700"
"1016","5","14","6","谜影・叠",,"14569",,"255;255;255;255",,"0","700"
"1017","5","14","7","沧尘・叠",,"14572",,"255;255;255;255",,"0","700"
"1018","5","14","8","轻扬・叠",,"14750",,"255;255;255;255",,"0","700"
"1019","5","14","9","绛尾・叠",,"14751",,"255;255;255;255",,"0","700"
"1020","5","14","10","青枝・叠",,"15259",,"255;255;255;255","2","0","700"
"1021","5","14","11","潮生・叠",,"15260",,"255;255;255;255","2","0","700"
"1022","5","14","12","猫儿・叠",,"15261",,"255;255;255;255","2","0","700"
"1023","5","15","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1024","5","15","1","蝶翼・晕",,"13773",,"255;255;255;255",,"0","700"
"1025","5","15","2","流火・晕",,"13774",,"255;255;255;255",,"0","700"
"1026","5","15","3","霜尘・晕",,"13775",,"255;255;255;255",,"0","700"
"1027","5","15","4","星雪・晕",,"13776",,"255;255;255;255",,"0","700"
"1028","5","15","5","灵犀・晕",,"13777",,"255;255;255;255",,"0","700"
"1029","5","15","6","谜影・晕",,"14570",,"255;255;255;255",,"0","700"
"1030","5","15","7","沧尘・晕",,"14573",,"255;255;255;255",,"0","700"
"1031","5","15","8","轻扬・晕",,"14752",,"255;255;255;255",,"0","700"
"1032","5","15","9","绛尾・晕",,"14753",,"255;255;255;255",,"0","700"
"1033","5","15","10","青枝・晕",,"15259",,"255;255;255;255","2","0","700"
"1034","5","15","11","潮生・晕",,"15260",,"255;255;255;255","2","0","700"
"1035","5","15","12","猫儿・晕",,"15261",,"255;255;255;255","2","0","700"
"1036","5","17","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1037","5","17","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1038","5","17","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1039","5","17","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1040","5","17","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1041","5","17","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1042","5","17","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1043","5","17","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
"1044","5","18","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1045","5","18","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1046","5","18","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1047","5","18","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1048","5","18","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1049","5","18","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1050","5","18","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1051","5","18","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
"1052","5","19","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1053","5","19","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1054","5","19","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1055","5","19","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1056","5","19","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1057","5","19","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1058","5","19","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1059","5","19","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
"1060","6","0","1","默认",,"5817",,"209;168;151;255",,"1","0"
"1061","6","0","2","冰肌",,"5818",,"209;168;151;255",,"1","500"
"1062","6","0","3","桃李",,"5819",,"209;168;151;255",,"1","500"
"1063","6","0","4","凝脂",,"5820",,"209;168;151;255",,"1","500"
"1064","6","0","5","墨颜",,"12876",,"209;168;151;255",,"0","5000"
"1065","6","0","6","皎月",,"14581",,"209;168;151;255",,"0","5000"
"1066","6","1","1","默认",,"5841",,"40;34;25;255",,"1","0"
"1067","6","1","2","蟾宫",,"5841",,"40;34;25;255",,"1","500"
"1068","6","1","3","秋练",,"5842",,"69;64;48;255",,"1","500"
"1069","6","1","4","玄烛",,"5843",,"89;64;63;255",,"1","500"
"1070","6","1","5","白露",,"5844",,"157;161;132;255",,"1","500"
"1071","6","1","6","琳琅",,"5845",,"89;90;80;255",,"1","3800"
"1072","6","1","7","望舒",,"5846",,"49;40;34;255",,"1","500"
"1073","6","1","8","猫眼",,"5847",,"122;73;32;255",,"0","3800"
"1074","6","1","9","浮图",,"5848",,"106;105;113;255",,"0","3800"
"1075","6","1","10","黑洞",,"13598",,"171;158;122;255",,"0","3800"
"1076","6","1","11","守望星辰",,"13599",,"111;86;68;255",,"0","3800"
"1077","6","1","12","七星北斗",,"13600",,"125;106;144;255",,"0","3800"
"1078","6","1","13","轮回",,"13601",,"126;112;111;255",,"0","3800"
"1079","6","2","1","默认",,"5841",,"40;34;25;255",,"1","0"
"1080","6","2","2","蟾宫",,"5841",,"40;34;25;255",,"1","500"
"1081","6","2","3","秋练",,"5842",,"69;64;48;255",,"1","500"
"1082","6","2","4","玄烛",,"5843",,"89;64;63;255",,"1","500"
"1083","6","2","5","白露",,"5844",,"157;161;132;255",,"1","500"
"1084","6","2","6","琳琅",,"5845",,"89;90;80;255",,"1","3800"
"1085","6","2","7","望舒",,"5846",,"49;40;34;255",,"1","500"
"1086","6","2","8","猫眼",,"5847",,"122;73;32;255",,"0","3800"
"1087","6","2","9","浮图",,"5848",,"106;105;113;255",,"0","3800"
"1088","6","2","10","黑洞",,"13598",,"171;158;122;255",,"0","3800"
"1089","6","2","11","守望星辰",,"13599",,"111;86;68;255",,"0","3800"
"1090","6","2","12","七星北斗",,"13600",,"125;106;144;255",,"0","3800"
"1091","6","2","13","轮回",,"13601",,"126;112;111;255",,"0","3800"
"1092","6","3","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1093","6","3","1","卿暮",,"5773",,"161;115;92;255",,"1","300"
"1094","6","3","2","墨韵",,"5774",,"132;95;82;255",,"1","300"
"1095","6","3","3","云絮",,"5775",,"145;40;74;255",,"1","500"
"1096","6","3","4","粉黛",,"5776",,"169;58;73;255",,"0","1000"
"1097","6","3","5","惑心",,"5777",,"167;51;76;255",,"1","1000"
"1098","6","3","6","蝶恋花",,"5778",,"153;96;172;255",,"0","1000"
"1099","6","3","7","罗刹",,"5779",,"123;87;80;255",,"0","1000"
"1100","6","3","8","羽焰",,"5780",,"185;83;86;255",,"0","1000"
"1101","6","3","9","紫颜",,"5781",,"134;77;141;255",,"0","1000"
"1102","6","3","10","百媚",,"5782",,"165;84;82;255",,"1","500"
"1103","6","3","11","幽楚",,"5783",,"143;96;80;255",,"1","300"
"1104","6","3","12","一颦",,"7085",,"121;36;34;255",,"0","1000"
"1105","6","3","13","飞嫣",,"7086",,"155;40;46;255",,"0","1000"
"1106","6","4","1","默认",,"5731",,"0;0;0;255",,"1","0"
"1107","6","4","2","无识",,"5731",,"0;0;0;255",,"1","500"
"1108","6","4","3","隽秀",,"5732",,"0;0;0;255",,"1","500"
"1109","6","4","4","上弦",,"5733",,"0;0;0;255",,"1","500"
"1110","6","4","5","隽秀",,"5734",,"0;0;0;255",,"1","500"
"1111","6","4","6","慵然",,"5735",,"68;51;51;255",,"0","500"
"1112","6","4","7","新月",,"5736",,"0;0;0;255",,"1","500"
"1113","6","4","8","望月",,"5737",,"0;0;0;255",,"1","500"
"1114","6","4","9","下弦",,"5738",,"0;0;0;255",,"0","1000"
"1115","6","4","10","满月",,"5739",,"0;0;0;255",,"1","500"
"1116","6","4","11","韶光",,"5740",,"0;0;0;255",,"1","500"
"1117","6","5","1","默认",,"5623",,"0;0;0;255",,"1","0"
"1118","6","5","24","春黛",,"13602",,"0;0;0;255",,"0","500"
"1119","6","5","25","小孤城",,"13603",,"0;0;0;255",,"0","500"
"1120","6","5","26","幼狐影",,"13604",,"0;0;0;255",,"0","500"
"1121","6","5","27","翘翘",,"13605",,"0;0;0;255",,"0","500"
"1122","6","5","28","轻尾",,"13606",,"0;0;0;255",,"0","500"
"1123","6","5","2","小山眉",,"5623",,"0;0;0;255",,"1","500"
"1124","6","5","3","嫦娥眉",,"5624",,"0;0;0;255",,"1","500"
"1125","6","5","4","一字眉",,"5625",,"0;0;0;255",,"1","500"
"1126","6","5","5","细横眉",,"5626",,"0;0;0;255",,"1","500"
"1127","6","5","6","标准",,"5627",,"0;0;0;255",,"1","500"
"1128","6","5","7","上挑眉",,"5628",,"0;0;0;255",,"1","500"
"1129","6","5","8","清纯眉",,"5629",,"94;69;56;255",,"1","1000"
"1130","6","5","9","清秀眉",,"5630",,"85;60;53;255",,"1","500"
"1131","6","5","10","秋娘眉",,"5631",,"0;0;0;255",,"1","500"
"1132","6","5","11","淡眉",,"5632",,"0;0;0;255",,"0","500"
"1133","6","5","12","巾帼眉",,"5633",,"0;0;0;255",,"1","1000"
