ID	RoleType	Type	ShowID	Name	IconID	DefaultRGBA	Label
1444	5	8	48	银杏·右	19884		
1445	5	8	49	翠叶·左	19886		
1446	5	8	50	翠叶·右	19886		
1447	5	8	51	攀眉·左	19888		
1448	5	8	52	攀眉·右	19888		
1449	5	8	53	汐朝·左	19891		
1450	5	8	54	汐朝·右	19891		
1451	5	8	55	回浪汐朝	19891		
1452	5	8	56	烟丹·左	19889		
1453	5	8	57	烟丹·右	19889		
1454	5	8	58	朱凤烟丹	19889		
1455	5	8	59	摇红·左	19890		
1456	5	8	60	摇红·右	19890		
1457	5	8	61	烛影摇红	19890		
1458	5	8	62	龙霆·左	19899		
1459	5	8	63	龙霆·右	19899		
1460	5	8	64	离火·左	19901		
1461	5	8	65	离火·右	19901		
1462	5	8	66	离火·双	19901		
1463	5	8	67	金云·左	19903		
1464	5	8	68	金云·右	19903		
1465	5	8	69	金云·双	19903		
1466	5	9	0	默认	19790		
1467	5	9	1	霜狸	19925		
1468	5	9	2	雪啸	19926		
1469	5	9	3	焰莲	19911		
1470	5	9	4	明昭	19912		
1471	5	9	5	翩跹	19913		
1472	5	9	6	嫣然	19892		
1473	5	9	7	华幽	19893		
1474	5	9	8	念念	19894		
1475	5	9	9	落滟	19895		
1476	5	9	10	翩芳	19896		
1477	5	9	11	潋岚	19897		
1478	5	9	12	雪意	19883		
1479	5	9	13	有狐	19881		
1480	5	9	14	斑斑	19882		
1481	5	9	15	连星	19887		
1482	5	9	16	菱花	19885		
1483	5	9	17	鳞蛟	19877		
1484	5	9	18	浴血	19862		
1485	5	9	19	纤云	19878		
1486	5	9	20	恋心	19876		
1487	5	9	21	樱咲	19875		
1488	5	9	22	雀斑	19861		
1489	5	9	23	流金	19872		
1490	5	9	24	惊昙	19873		
1491	5	9	25	泪痣	19874		
1492	5	9	26	魅星	19867		
1493	5	9	27	妖星	19868		
1494	5	9	28	逢虎	19869		
1495	5	9	29	魂迷夜	19871		
1496	5	9	30	曼殊沙华	19863		
1497	5	9	31	夕燕	19864		
1498	5	9	32	灿金	19865		
1499	5	9	33	灵祈	19879		
1500	5	9	34	崩天	19914		
1501	5	9	35	狸瘴	19915		
1502	5	9	36	珠玉	19916		
1503	5	9	37	星月	19919		
1504	5	9	38	烁金	19920		
1505	5	9	39	金箍	19923		
1506	5	9	40	情劫	19900		
1507	5	9	41	冲冠	19902		
1508	5	9	42	银鳞见日	19904		
1509	5	9	43	菩萨蛮	19907		
1510	5	9	44	芳菲尽	19898		
1511	5	9	45	香如故·左	19896		
1512	5	9	46	香如故·右	19896		
1513	5	9	47	银杏·左	19884		
1514	5	9	48	银杏·右	19884		
1515	5	9	49	翠叶·左	19886		
1516	5	9	50	翠叶·右	19886		
1517	5	9	51	攀眉·左	19888		
1518	5	9	52	攀眉·右	19888		
1519	5	9	53	汐朝·左	19891		
1520	5	9	54	汐朝·右	19891		
1521	5	9	55	回浪汐朝	19891		
1522	5	9	56	烟丹·左	19889		
1523	5	9	57	烟丹·右	19889		
1524	5	9	58	朱凤烟丹	19889		
1525	5	9	59	摇红·左	19890		
1526	5	9	60	摇红·右	19890		
1527	5	9	61	烛影摇红	19890		
1528	5	9	62	龙霆·左	19899		
1529	5	9	63	龙霆·右	19899		
1530	5	9	64	离火·左	19901		
1531	5	9	65	离火·右	19901		
1532	5	9	66	离火·双	19901		
1533	5	9	67	金云·左	19903		
1534	5	9	68	金云·右	19903		
1535	5	9	69	金云·双	19903		
1536	5	10	0	默认	19790		
1537	5	10	1	烬	20490		
1538	5	10	2	汐	20491		
1539	5	10	3	绛	20492		
1540	5	10	4	月	20493		
1541	5	10	5	卿	20494		
1542	5	10	6	鲤	20495		
1543	5	10	7	彤	20496		
1544	5	10	8	鸢	20497		
1545	5	10	9	绊	20498		
1546	5	10	10	深	20499		
1547	5	10	11	榭	20500		
1548	5	10	12	桃	20501		
1549	5	10	13	盈	20502		
1550	5	10	14	焰	20503		
1551	5	10	15	鞠	20504		
1552	5	10	16	蝽	20505		
1553	5	10	17	秣	20506		
1554	5	10	18	淮	20507		
1555	5	10	19	绮	20508		
1556	5	10	20	念	20509		
1557	5	11	0	默认	19790		
1558	5	11	1	莹砂	19934		
1559	5	11	2	莹砂·半	19935		
1560	5	11	3	凝心	19936		
1561	5	11	4	凝心·半	19937		
1562	5	11	5	烁晶	19938		
1563	5	11	6	烁晶·半	19939		
1564	5	11	7	落雪	19940		
1565	5	11	8	落雪·半	19941		
1566	5	11	9	星芒	19942		
1567	5	11	10	星芒·半	19943		
1568	5	11	11	月辰	19944		
1569	5	11	12	月辰·半	19945		
1570	5	11	13	惜春	19946		
1571	5	11	14	惜春·半	19947		
1572	5	12	0	默认	19790		
1573	5	12	1	彷	20542		
1574	5	12	2	景	20543		
1575	5	12	3	幻	20544		
1576	5	12	4	朱	20545		
1577	5	12	5	赐	20546		
1578	5	12	6	霖	20547		
1579	5	12	7	玄	20548		
1580	5	12	8	绔	20549		
1581	5	12	9	晓	20550		
1582	5	12	10	砂	20551		
1583	5	12	11	虞	20552		
1584	5	12	12	心	20553		
1585	5	12	13	飒	20554		
1586	5	12	14	缤	20555		
1587	5	12	15	闻	20556		
1588	5	12	16	惑	20557		
1589	5	12	17	丝	20558		
1590	5	12	18	嶂	20559		
1591	5	12	19	魍	20560		
1592	5	12	20	寐	20561		
1593	5	13	0	默认	19790		
1594	5	13	1	皓	20528		
1595	5	13	2	昼	20529		
1596	5	13	3	晗	20530		
1597	5	13	4	曦	20531		
1598	5	13	5	曜	20532		
1599	5	13	6	旭	20533		
1600	5	13	7	晟	20534		
1601	5	13	8	辉	20535		
1602	5	13	9	煜	20536		
1603	5	13	10	炫	20537		
1604	1	13	11	娑	20538		
1605	1	13	12	皎	20539		
1606	1	13	13	白	20540		
1607	1	13	14	熠	20541		
1608	5	14	1	默认	20580	197;114;109;255	
1609	5	14	2	泛舟	20580	197;114;109;255	
1610	5	14	3	情笺	20581	197;114;109;255	
1611	5	14	4	青梅	20582	197;114;109;255	
1612	5	14	5	行露	20583	197;114;109;255	
1613	5	14	6	霞晚	20584	197;114;109;255	
1614	5	14	7	尘尽	20585	197;114;109;255	
1615	5	14	8	多愁	20586	197;114;109;255	
1616	5	14	9	婆娑	20587	197;114;109;255	
1617	5	14	10	疏狂	20588	197;114;109;255	
1618	5	14	11	紫烟	20589	197;114;109;255	
1619	5	14	12	萤火	20590	197;114;109;255	
1620	5	14	13	燕归	20591	197;114;109;255	
1621	5	14	14	别情	20592	197;114;109;255	
1622	5	14	15	幽阑	20593	197;114;109;255	
1623	5	14	16	怀远	20594	197;114;109;255	
1624	5	14	17	煮茗	20595	197;114;109;255	
1625	5	14	18	殊途	20596	197;114;109;255	
1626	5	15	0	默认	21337		
1627	5	15	1	清秋·底	20671		
1628	5	15	2	珠玉·底	20672		
1629	5	15	3	暗香·底	20673		
1630	5	15	4	脂扣·底	20674		
1631	5	15	5	寄情·底	20675		
1632	5	15	6	嫣染·底	20676		
1633	5	15	7	子衿·底	20677		
1634	5	15	8	鹿鸣·底	20678		
1635	5	15	9	潋滟·底	20679		
1636	5	15	10	韶光·底	20680		
1637	5	16	0	默认	21337		
1638	5	16	1	清秋·叠	20697		
1639	5	16	2	珠玉·叠	20698		
1640	5	16	3	暗香·叠	20699		
1641	5	16	4	脂扣·叠	20700		
1642	5	16	5	寄情·叠	20701		
1643	5	16	6	嫣染·叠	20702		
1644	5	16	7	子衿·叠	20703		
1645	5	16	8	鹿鸣·叠	20704		
1646	5	16	9	潋滟·叠	20705		
1647	5	16	10	韶光·叠	20706		
1648	5	17	0	默认	21337		
1649	5	17	1	清秋·晕	20723		
1650	5	17	2	珠玉·晕	20724		
1651	5	17	3	暗香·晕	20725		
1652	5	17	4	脂扣·晕	20726		
1653	5	17	5	寄情·晕	20727		
1654	5	17	6	嫣染·晕	20728		
1655	5	17	7	子衿·晕	20729		
1656	5	17	8	鹿鸣·晕	20730		
1657	5	17	9	潋滟·晕	20731		
1658	5	17	10	韶光·晕	20732		
1659	5	18	0	默认	21337		
1660	5	18	1	鹊桥	20749		
1661	5	18	2	重楼	20750		
1662	5	18	3	飞流	20751		
1663	5	18	4	涟光	20752		
1664	5	18	5	不移	20753		
1665	5	18	6	云州	20754		
1666	5	18	7	小憩	20755		
1667	5	18	8	回首	20756		
1668	5	18	9	清风	20757		
1669	5	18	10	惊鸿	20758		
1670	5	19	0	默认	19790		
1671	5	19	1	六围	19948		
1672	5	19	2	情缠	19949		
1673	5	19	3	覆雪	19950		
1674	5	19	4	星罗	19951		
1675	5	19	5	夜辰	19952		
1676	5	19	6	碎叶	19953		
1677	5	19	7	蝶变	19954		
1678	5	20	0	默认	19790		
1679	5	20	1	六围	19948		
1680	5	20	2	情缠	19949		
1681	5	20	3	覆雪	19950		
1682	5	20	4	星罗	19951		
1683	5	20	5	夜辰	19952		
1684	5	20	6	碎叶	19953		
1685	5	20	7	蝶变	19954		
1686	5	21	0	默认	19790		
1687	5	21	1	六围	19948		
1688	5	21	2	情缠	19949		
1689	5	21	3	覆雪	19950		
1690	5	21	4	星罗	19951		
1691	5	21	5	夜辰	19952		
1692	5	21	6	碎叶	19953		
1693	5	21	7	蝶变	19954		
1694	5	22	0	默认	19790		
1695	5	22	1	六围	19948		
1696	5	22	2	情缠	19949		
1697	5	22	3	覆雪	19950		
1698	5	22	4	星罗	19951		
1699	5	22	5	夜辰	19952		
1700	5	22	6	碎叶	19953		
1701	5	22	7	蝶变	19954		
1702	5	23	0	默认	19793		
1703	5	23	1	玉门·短	19793		
1704	5	23	2	玉门·长	19792		
1705	5	23	3	丛云·短	19795		
1706	5	23	4	丛云·长	19794		
1707	5	23	5	暗雪·短	19797		
1708	5	23	6	暗雪·长	19796		
1709	5	23	7	缥缈·短	19799		
1710	5	23	8	缥缈·长	19798		
1711	5	23	9	山色·短	19801		
1712	5	23	10	山色·长	19800		
1713	5	23	11	秋池·短	19803		
1714	5	23	12	秋池·长	19802		
1715	5	24	0	默认	20003		
1716	5	24	1	镜	20003		
1717	5	24	2	影	20004		
1718	5	24	3	夕	20005		
1719	5	24	4	溟	20006		
1720	5	24	5	暮	20007		
1721	5	24	6	霭	20008		
1722	5	24	7	白	20009		
1723	5	24	8	濛	20010		
1724	5	24	9	灵	20011		
1725	5	25	0	默认	20003		
1726	5	25	1	镜	20003		
1727	5	25	2	影	20004		
1728	5	25	3	夕	20005		
1729	5	25	4	溟	20006		
1730	5	25	5	暮	20007		
1731	5	25	6	霭	20008		
1732	5	25	7	白	20009		
1733	5	25	8	濛	20010		
1734	5	25	9	灵	20011		
1735	5	26	0	默认	20947		
1736	5	26	1	云霞	19992	220;181;164;255	
1737	5	26	2	云庭	19993	220;181;164;255	
1738	5	26	3	云簇	19994	220;181;164;255	
1739	5	26	4	云涟	19995	220;181;164;255	
1740	5	26	5	云轻	19996	220;181;164;255	
1741	5	26	6	云舫	19997	220;181;164;255	
1742	5	26	7	云舒	19998	220;181;164;255	
1743	5	26	8	云景	19999	220;181;164;255	
1744	5	27	0	云颊	21036		
1745	5	27	1	关雎	21037		
1746	5	27	2	采萍	21038		
1747	5	27	3	桃夭	21039		
1748	5	27	4	式微	21040		
1749	5	27	5	桑中	21041		
1750	5	27	6	有狐	21042		
1751	5	27	7	晨风	21043		
1752	5	27	8	蒹葭	21044		
1753	5	27	9	小山	21045		
1754	5	27	10	玉藻	21046		
1755	5	27	11	白华	21047		
1756	5	27	12	简夕	21048		
1757	5	27	13	伐檀	21049		
1758	5	27	14	无衣	21050		
1759	5	27	15	杜若	21051		
1760	5	27	16	芳草	21052		
1761	5	28	1	默认	20776	255;255;255;255	
1762	5	28	2	停云	20776		
1763	5	28	3	流风	20777		
1764	5	28	4	小楼	20778		
1765	5	28	5	暮霭	20779		
1766	5	28	6	清欢	20780		
1767	5	28	7	迷途	20781		
1768	5	28	8	叠峦	20782		
1769	5	28	9	曲径	20783		
1770	5	28	10	流年	20784		
1771	5	28	11	对影	20785		
1772	5	28	12	风月	20786		
1773	5	28	13	孤云	20787		
1774	5	28	14	濯止	20788		
1775	5	28	15	霁清	20789		
1776	5	28	16	薄雾	20790		
1777	5	28	17	落渊	20791		
1778	5	28	18	出尘	20792		
1779	5	28	19	秭归	20793		
1780	5	28	20	淡墨	20794		
1781	6	0	1	默认	20953	216;188;179;255	
1782	6	0	2	月华	20954	216;188;179;255	
1783	6	0	3	凝脂	20955	216;188;179;255	
1784	6	0	4	芙蓉	20956	216;188;179;255	
1785	6	0	5	琉璃	20957	216;188;179;255	
1786	6	1	1	默认	19673	134;116;109;255	
1787	6	1	2	静秋	19673	134;116;109;255	
1788	6	1	3	云雁	19674	67;43;53;255	
1789	6	1	4	暮鸦	19675	174;163;166;255	
1790	6	1	5	清辉	19676	178;184;178;255	
1791	6	1	6	金瑶	19677	90;39;17;255	
1792	6	1	7	霜枝	19678	161;162;160;255	
1793	6	1	8	琴音	19679	150;108;70;255	
1794	6	1	9	松影	19680	161;162;160;255	
1795	6	1	10	梦幽	19681	155;148;151;255	
1796	6	1	11	清波	19682	112;110;106;255	
1797	6	1	12	天翠	19683	112;110;106;255	
1798	6	1	13	水月	19684	112;110;106;255	
1799	6	1	14	雁影	19685	95;87;83;255	
1800	6	1	15	琥珀	19686	150;108;70;255	
1801	6	1	16	猫瞳	19687	150;108;70;255	
1802	6	1	17	瑶池	19688	23;134;159;255	
1803	6	1	18	晚光	19689	148;71;87;255	
1804	6	1	19	花影	19690	173;116;173;255	
1805	6	1	20	云舟	19691	166;161;144;255	
1806	6	1	21	星璧	19692	46;156;156;255	
1807	6	1	22	静泊	19693	101;173;178;255	
1808	6	1	23	风吟	19694	94;115;81;255	
1809	6	1	24	碧波	19695	77;134;124;255	
1810	6	1	25	霞光	19696	67;12;41;255	
1811	6	1	26	心语	19697	139;108;141;255	
1812	6	2	1	默认	19673	134;116;109;255	
1813	6	2	2	静秋	19673	134;116;109;255	
1814	6	2	3	云雁	19674	67;43;53;255	
1815	6	2	4	暮鸦	19675	174;163;166;255	
1816	6	2	5	清辉	19676	178;184;178;255	
1817	6	2	6	金瑶	19677	90;39;17;255	
1818	6	2	7	霜枝	19678	161;162;160;255	
1819	6	2	8	琴音	19679	150;108;70;255	
1820	6	2	9	松影	19680	161;162;160;255	
1821	6	2	10	梦幽	19681	155;148;151;255	
1822	6	2	11	清波	19682	112;110;106;255	
1823	6	2	12	天翠	19683	112;110;106;255	
1824	6	2	13	水月	19684	112;110;106;255	
1825	6	2	14	雁影	19685	95;87;83;255	
1826	6	2	15	琥珀	19686	150;108;70;255	
1827	6	2	16	猫瞳	19687	150;108;70;255	
1828	6	2	17	瑶池	19688	23;134;159;255	
1829	6	2	18	晚光	19689	148;71;87;255	
1830	6	2	19	花影	19690	173;116;173;255	
1831	6	2	20	云舟	19691	166;161;144;255	
1832	6	2	21	星璧	19692	46;156;156;255	
1833	6	2	22	静泊	19693	101;173;178;255	
1834	6	2	23	风吟	19694	94;115;81;255	
1835	6	2	24	碧波	19695	77;134;124;255	
1836	6	2	25	霞光	19696	67;12;41;255	
1837	6	2	26	心语	19697	139;108;141;255	
1838	6	3	1	默认	19704	140;100;88;255	
1839	6	3	2	见青山	19704	140;100;88;255	
1840	6	3	3	断桥远	19705	140;100;88;255	
1841	6	3	4	小怜云	19706	140;100;88;255	
1842	6	3	5	展锋芒	19707	140;100;88;255	
1843	6	3	6	卷云台	19708	140;100;88;255	
1844	6	3	7	枉凝眉	19709	140;100;88;255	
1845	6	3	8	远山黛	19710	140;100;88;255	
1846	6	3	9	点芙蓉	19711	140;100;88;255	
1847	6	3	10	冲云亭	19712	140;100;88;255	
1848	6	3	11	螓蛾首	19713	140;100;88;255	
1849	6	3	12	露华浓	19714	140;100;88;255	
1850	6	3	13	鹤衔梅	19715	140;100;88;255	
1851	6	3	14	玉钗横	19716	140;100;88;255	
1852	6	3	15	独怅惘	19717	140;100;88;255	
1853	6	3	16	玉箫吟	19718	140;100;88;255	
1854	6	3	17	半梦娇	19719	140;100;88;255	
1855	6	3	18	春庭雪	19720	140;100;88;255	
1856	6	3	19	飒沓歌	19721	140;100;88;255	
1857	6	3	20	过重关	19722	140;100;88;255	
1858	6	3	21	念离愁	19723	140;100;88;255	
1859	6	3	22	浮光远	19724	140;100;88;255	
1860	6	3	23	意迟迟	19725	140;100;88;255	
1861	6	3	24	留春令	19726	140;100;88;255	
1862	6	3	25	梦秦娥	19727	140;100;88;255	
1863	6	3	26	柳梢头	19728	140;100;88;255	
1864	6	3	27	秋意浓	19729	140;100;88;255	
1865	6	3	28	怒黄郎	19730	140;100;88;255	
1866	6	3	29	思情鸢	19731	140;100;88;255	
1867	6	3	30	玉阑干	19732	140;100;88;255	
1868	6	3	31	一剪梅	19733	140;100;88;255	
1869	6	3	32	解语花	19734	140;100;88;255	
1870	6	3	33	清平调	19735	140;100;88;255	
1871	6	3	34	颜如玉	19736	140;100;88;255	
1872	6	3	35	画楼东	19737	140;100;88;255	
1873	6	3	36	云山绕	19738	140;100;88;255	
1874	6	3	37	钗头凤	19739	140;100;88;255	
1875	6	3	38	雾中寻	19740	140;100;88;255	
1876	6	3	39	迷仙引	19741	140;100;88;255	
1877	6	3	40	竹马来	19742	140;100;88;255	
1878	6	4	0	默认	19790		
1879	6	4	1	红笺	19975	230;157;152;255	
1880	6	4	2	红霞	19976	230;157;152;255	
1881	6	4	3	红炉	19977	230;157;152;255	
1882	6	4	4	红豆	19978	230;157;152;255	
1883	6	4	5	红枫	19979	230;157;152;255	
1884	6	4	6	红粟	19980	230;157;152;255	
1885	6	4	7	红荔	19981	230;157;152;255	
1886	6	4	8	红尘	19982	230;157;152;255	
1887	6	4	9	红怜	19983	230;157;152;255	
1888	6	4	10	红云	19984	230;157;152;255	
1889	6	4	11	红咲	19985	230;157;152;255	
1890	6	4	12	红苕	19986	230;157;152;255	
1891	6	4	13	红酥	19987	230;157;152;255	
1892	6	4	14	红萤	19988	230;157;152;255	
1893	6	4	15	红烛	19989	230;157;152;255	
1894	6	4	16	红蓼	19990	230;157;152;255	
1895	6	4	17	红萼	19991	230;157;152;255	
1896	6	5	0	默认	19790		
1897	6	6	0	默认	20958		
1898	6	6	1	清铃·上	19955		
1899	6	6	2	清铃·下	19956		
1900	6	6	3	点眸·上	19957		
1901	6	6	4	点眸·下	19958		
1902	6	6	5	秋水·上	19959		
1903	6	6	6	秋水·下	19960		
1904	6	6	7	横波·上	19961		
1905	6	6	8	横波·下	19962		
1906	6	6	9	春水·上	19963		
1907	6	6	10	春水·下	19964		
1908	6	6	11	凝睇·上	19965		
1909	6	6	12	凝睇·下	19966		
1910	6	6	13	点漆·上	19967		
1911	6	6	14	点漆·下	19968		
1912	6	6	15	星眸·上	19969		
1913	6	6	16	星眸·下	19970		
1914	6	6	17	浮萍·上	19971		
1915	6	6	18	浮萍·下	19972		
1916	6	6	19	星河·上	19973		
1917	6	6	20	星河·下	19974		
1918	6	6	21	无	19673		
1919	6	7	0	默认	19790		
1920	6	7	1	霜狸	19925		
1921	6	7	2	雪啸	19926		
1922	6	7	3	焰莲	19911		
1923	6	7	4	明昭	19912		
1924	6	7	5	翩跹	19913		
1925	6	7	6	嫣然	19892		
1926	6	7	7	华幽	19893		
1927	6	7	8	念念	19894		
1928	6	7	9	落滟	19895		
1929	6	7	10	翩芳	19896		
1930	6	7	11	潋岚	19897		
1931	6	7	12	雪意	19883		
1932	6	7	13	有狐	19881		
1933	6	7	14	斑斑	19882		
1934	6	7	15	连星	19887		
1935	6	7	16	菱花	19885		
1936	6	7	17	鳞蛟	19877		
1937	6	7	18	浴血	19862		
1938	6	7	19	纤云	19878		
1939	6	7	20	恋心	19876		
1940	6	7	21	樱咲	19875		
1941	6	7	22	雀斑	19861		
1942	6	7	23	流金	19872		
1943	6	7	24	惊昙	19873		
1944	6	7	25	泪痣	19874		
1945	6	7	26	魅星	19867		
1946	6	7	27	妖星	19868		
1947	6	7	28	逢虎	19869		
1948	6	7	29	魂迷夜	19871		
1949	6	7	30	曼殊沙华	19863		
1950	6	7	31	夕燕	19864		
1951	6	7	32	灿金	19865		
1952	6	7	33	灵祈	19879		
1953	6	7	34	崩天	19914		
1954	6	7	35	狸瘴	19915		
1955	6	7	36	珠玉	19916		
1956	6	7	37	星月	19919		
1957	6	7	38	烁金	19920		
1958	6	7	39	金箍	19923		
1959	6	7	40	情劫	19900		
1960	6	7	41	冲冠	19902		
1961	6	7	42	银鳞见日	19904		
1962	6	7	43	菩萨蛮	19907		
1963	6	7	44	芳菲尽	19898		
1964	6	7	45	香如故·左	19896		
1965	6	7	46	香如故·右	19896		
1966	6	7	47	银杏·左	19884		
1967	6	7	48	银杏·右	19884		
1968	6	7	49	翠叶·左	19886		
1969	6	7	50	翠叶·右	19886		
1970	6	7	51	攀眉·左	19888		
1971	6	7	52	攀眉·右	19888		
1972	6	7	53	汐朝·左	19891		
1973	6	7	54	汐朝·右	19891		
1974	6	7	55	回浪汐朝	19891		
1975	6	7	56	烟丹·左	19889		
1976	6	7	57	烟丹·右	19889		
1977	6	7	58	朱凤烟丹	19889		
1978	6	7	59	摇红·左	19890		
1979	6	7	60	摇红·右	19890		
1980	6	7	61	烛影摇红	19890		
1981	6	7	62	龙霆·左	19899		
1982	6	7	63	龙霆·右	19899		
1983	6	7	64	离火·左	19901		
1984	6	7	65	离火·右	19901		
1985	6	7	66	离火·双	19901		
1986	6	7	67	金云·左	19903		
1987	6	7	68	金云·右	19903		
1988	6	7	69	金云·双	19903		
1989	6	8	0	默认	19790		
1990	6	8	1	霜狸	19925		
1991	6	8	2	雪啸	19926		
1992	6	8	3	焰莲	19911		
1993	6	8	4	明昭	19912		
1994	6	8	5	翩跹	19913		
1995	6	8	6	嫣然	19892		
1996	6	8	7	华幽	19893		
1997	6	8	8	念念	19894		
1998	6	8	9	落滟	19895		
1999	6	8	10	翩芳	19896		
2000	6	8	11	潋岚	19897		
2001	6	8	12	雪意	19883		
2002	6	8	13	有狐	19881		
2003	6	8	14	斑斑	19882		
2004	6	8	15	连星	19887		
2005	6	8	16	菱花	19885		
2006	6	8	17	鳞蛟	19877		
2007	6	8	18	浴血	19862		
2008	6	8	19	纤云	19878		
2009	6	8	20	恋心	19876		
2010	6	8	21	樱咲	19875		
2011	6	8	22	雀斑	19861		
2012	6	8	23	流金	19872		
2013	6	8	24	惊昙	19873		
2014	6	8	25	泪痣	19874		
2015	6	8	26	魅星	19867		
2016	6	8	27	妖星	19868		
2017	6	8	28	逢虎	19869		
2018	6	8	29	魂迷夜	19871		
2019	6	8	30	曼殊沙华	19863		
2020	6	8	31	夕燕	19864		
2021	6	8	32	灿金	19865		
2022	6	8	33	灵祈	19879		
2023	6	8	34	崩天	19914		
2024	6	8	35	狸瘴	19915		
2025	6	8	36	珠玉	19916		
2026	6	8	37	星月	19919		
2027	6	8	38	烁金	19920		
2028	6	8	39	金箍	19923		
2029	6	8	40	情劫	19900		
2030	6	8	41	冲冠	19902		
2031	6	8	42	银鳞见日	19904		
2032	6	8	43	菩萨蛮	19907		
2033	6	8	44	芳菲尽	19898		
2034	6	8	45	香如故·左	19896		
2035	6	8	46	香如故·右	19896		
2036	6	8	47	银杏·左	19884		
2037	6	8	48	银杏·右	19884		
2038	6	8	49	翠叶·左	19886		
2039	6	8	50	翠叶·右	19886		
2040	6	8	51	攀眉·左	19888		
2041	6	8	52	攀眉·右	19888		
2042	6	8	53	汐朝·左	19891		
2043	6	8	54	汐朝·右	19891		
2044	6	8	55	回浪汐朝	19891		
2045	6	8	56	烟丹·左	19889		
2046	6	8	57	烟丹·右	19889		
2047	6	8	58	朱凤烟丹	19889		
2048	6	8	59	摇红·左	19890		
2049	6	8	60	摇红·右	19890		
2050	6	8	61	烛影摇红	19890		
2051	6	8	62	龙霆·左	19899		
2052	6	8	63	龙霆·右	19899		
2053	6	8	64	离火·左	19901		
2054	6	8	65	离火·右	19901		
2055	6	8	66	离火·双	19901		
2056	6	8	67	金云·左	19903		
2057	6	8	68	金云·右	19903		
2058	6	8	69	金云·双	19903		
2059	6	9	0	默认	19790		
2060	6	9	1	霜狸	19925		
2061	6	9	2	雪啸	19926		
2062	6	9	3	焰莲	19911		
2063	6	9	4	明昭	19912		
2064	6	9	5	翩跹	19913		
2065	6	9	6	嫣然	19892		
2066	6	9	7	华幽	19893		
2067	6	9	8	念念	19894		
2068	6	9	9	落滟	19895		
2069	6	9	10	翩芳	19896		
2070	6	9	11	潋岚	19897		
2071	6	9	12	雪意	19883		
2072	6	9	13	有狐	19881		
2073	6	9	14	斑斑	19882		
2074	6	9	15	连星	19887		
2075	6	9	16	菱花	19885		
2076	6	9	17	鳞蛟	19877		
2077	6	9	18	浴血	19862		
2078	6	9	19	纤云	19878		
2079	6	9	20	恋心	19876		
2080	6	9	21	樱咲	19875		
2081	6	9	22	雀斑	19861		
2082	6	9	23	流金	19872		
2083	6	9	24	惊昙	19873		
2084	6	9	25	泪痣	19874		
2085	6	9	26	魅星	19867		
2086	6	9	27	妖星	19868		
2087	6	9	28	逢虎	19869		
2088	6	9	29	魂迷夜	19871		
2089	6	9	30	曼殊沙华	19863		
2090	6	9	31	夕燕	19864		
2091	6	9	32	灿金	19865		
2092	6	9	33	灵祈	19879		
2093	6	9	34	崩天	19914		
2094	6	9	35	狸瘴	19915		
2095	6	9	36	珠玉	19916		
2096	6	9	37	星月	19919		
2097	6	9	38	烁金	19920		
2098	6	9	39	金箍	19923		
2099	6	9	40	情劫	19900		
2100	6	9	41	冲冠	19902		
2101	6	9	42	银鳞见日	19904		
2102	6	9	43	菩萨蛮	19907		
2103	6	9	44	芳菲尽	19898		
2104	6	9	45	香如故·左	19896		
2105	6	9	46	香如故·右	19896		
2106	6	9	47	银杏·左	19884		
2107	6	9	48	银杏·右	19884		
2108	6	9	49	翠叶·左	19886		
2109	6	9	50	翠叶·右	19886		
2110	6	9	51	攀眉·左	19888		
2111	6	9	52	攀眉·右	19888		
2112	6	9	53	汐朝·左	19891		
2113	6	9	54	汐朝·右	19891		
2114	6	9	55	回浪汐朝	19891		
2115	6	9	56	烟丹·左	19889		
2116	6	9	57	烟丹·右	19889		
2117	6	9	58	朱凤烟丹	19889		
2118	6	9	59	摇红·左	19890		
2119	6	9	60	摇红·右	19890		
2120	6	9	61	烛影摇红	19890		
2121	6	9	62	龙霆·左	19899		
2122	6	9	63	龙霆·右	19899		
2123	6	9	64	离火·左	19901		
2124	6	9	65	离火·右	19901		
2125	6	9	66	离火·双	19901		
2126	6	9	67	金云·左	19903		
2127	6	9	68	金云·右	19903		
2128	6	9	69	金云·双	19903		
2129	6	10	0	默认	19790		
2130	6	10	1	烬	20452		
2131	6	10	2	汐	20453		
2132	6	10	3	绛	20454		
2133	6	10	4	月	20455		
2134	6	10	5	卿	20456		
2135	6	10	6	鲤	20457		
2136	6	10	7	彤	20458		
2137	6	10	8	鸢	20459		
2138	6	10	9	绊	20460		
2139	6	10	10	深	20461		
2140	6	10	11	榭	20462		
2141	6	10	12	桃	20463		
2142	6	10	13	盈	20464		
2143	6	10	14	焰	20465		
2144	6	10	15	鞠	20466		
2145	6	10	16	蝽	20467		
2146	6	10	17	秣	20468		
2147	6	10	18	淮	20469		
2148	6	10	19	绮	20470		
2149	6	10	20	念	20471		
2150	6	11	0	默认	19790		
2151	6	11	1	莹砂	19934		
2152	6	11	2	莹砂·半	19935		
2153	6	11	3	凝心	19936		
2154	6	11	4	凝心·半	19937		
2155	6	11	5	烁晶	19938		
2156	6	11	6	烁晶·半	19939		
2157	6	11	7	落雪	19940		
2158	6	11	8	落雪·半	19941		
2159	6	11	9	星芒	19942		
2160	6	11	10	星芒·半	19943		
2161	6	11	11	月辰	19944		
2162	6	11	12	月辰·半	19945		
