RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA
5	7	12	2	°µºì	2	0	2	0.556863	0.203922	0.192157	0.666667
5	7	12	3	·Ûºì	1.05	0.5	0.67	0.964706	0.592157	0.568627	0.803922
5	7	12	4	³È	1	0.44	1.05	0.913725	0.541176	0.34902	0.6
5	7	12	5	»Æ	1	0.22	1.28	0.956863	0.721569	0.466667	0.6
5	7	12	6	»ÆÂÌ	1	0.22	1.39	0.811765	0.737255	0.34902	0.6
5	7	12	7	ÂÌ	1	0.22	1.39	0.713726	0.74902	0.266667	0.6
5	7	12	8	ÉîÂÌ	1	0.22	1.39	0.501961	0.611765	0.247059	0.6
5	7	12	9	Çà°×	1	0.36	0.83	0.635294	0.921569	0.94902	0.6
5	7	12	10	Çà	1	0.22	1.39	0.372549	0.65098	0.639216	0.8
5	7	12	11	À¶	1	0.22	1.39	0.580392	0.705882	0.917647	0.6
5	7	12	12	×Ï	1	0.22	1.39	0.815686	0.811765	0.996078	0.6
5	7	12	13	×Ïºì	1	0.22	1.39	0.658824	0.356863	0.670588	0.6
5	7	12	14	Ñóºì	1	0.22	1.39	0.913725	0.584314	0.701961	0.564706
5	7	12	15	·Û°×	1.14	0.22	1.8	0.952941	0.788235	0.866667	0.4
5	7	12	16	ºÚ	2	0	2.03	0.372549	0.372549	0.372549	0.964706
5	7	12	17		0	0	0	0.713726	0.333333	0.290196	1
5	8	1	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	1	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	1	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	1	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	1	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	1	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	1	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	1	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	1	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	1	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	1	11	×Ïºì	2	0	1	0.796078	0.486275	0.803922	0.2
5	8	2	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	2	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	2	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	2	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	2	5	³È	2	0	1	0.666667	0.458824	0.27451	0.2
5	8	2	6	»Æ	2	0	1	0.819608	0.67451	0.286275	0.4
5	8	2	7	ÂÌ	2	0	1	0.6	0.631373	0.392157	0.2
5	8	2	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	2	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	2	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	2	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	2	12		0	0	0	1	1	1	1
5	8	3	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	3	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	3	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	3	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	3	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	3	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	3	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	3	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	3	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	3	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	3	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	3	12		0	0	0	1	1	1	1
5	8	4	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	4	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	4	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	4	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	4	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	4	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	4	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	4	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	4	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	4	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	4	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	4	12		0	0	0	1	1	1	1
5	8	5	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	5	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	5	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	5	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	5	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	5	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	5	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	5	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	5	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	5	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	5	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	5	12		0	0	0	1	1	1	1
5	8	6	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	6	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	6	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	6	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	6	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	6	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	6	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	6	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	6	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	6	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	6	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	6	12		0	0	0	1	1	1	1
5	8	7	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	7	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	7	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	7	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	7	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	7	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	7	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	7	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	7	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	7	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	7	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	7	12		0	0	0	1	1	1	1
5	8	8	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	8	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	8	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	8	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	8	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	8	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	8	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	8	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	8	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	8	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	8	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	8	12		0	0	0	0.619608	0.760784	0.843137	1
5	8	9	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	9	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	9	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	9	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	9	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	9	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	9	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	9	8	Çà	2	0	1	0.396078	0.627451	0.588235	0.2
5	8	9	9	À¶	2	0	1	0.396078	0.470588	0.627451	0.2
5	8	9	10	×Ï	2	0	1	0.596078	0.447059	0.74902	0.2
5	8	9	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	9	12		0	0	0	1	1	1	1
5	8	10	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	10	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	10	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	10	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	10	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	10	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	10	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	10	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	10	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	10	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	10	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	10	12		0	0	0	1	1	1	1
5	8	11	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	11	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	11	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	11	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	11	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	11	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	11	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	11	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	11	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	11	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	11	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	11	12		0	0	0	1	1	1	1
5	8	12	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	12	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	12	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	12	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	12	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	12	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	12	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	12	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	12	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	12	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	12	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	12	12		0	0	0	1	1	1	1
5	8	13	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	13	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	13	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	13	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	13	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	13	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	13	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	13	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	13	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	13	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	13	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	13	12		0	0	0	1	1	1	1
5	8	14	1	»Ò	2	0	1	0.619608	0.619608	0.619608	0
5	8	14	2	°µ	2	0	0	0.258824	0.258824	0.258824	0
5	8	14	3	ºÚ	2	0	0	0.031373	0.027451	0.027451	0
5	8	14	4	ºì	2	0	1	0.803922	0.458824	0.458824	0.2
5	8	14	5	³È	2	0	1	0.666667	0.462745	0.278431	0.2
5	8	14	6	»Æ	2	0	1	0.823529	0.678431	0.286275	0.4
5	8	14	7	ÂÌ	2	0	1	0.6	0.631373	0.396078	0.2
5	8	14	8	Çà	2	0	1	0.392157	0.627451	0.584314	0.2
5	8	14	9	À¶	2	0	1	0.392157	0.466667	0.627451	0.2
5	8	14	10	×Ï	2	0	1	0.592157	0.447059	0.74902	0.2
5	8	14	11	×Ïºì	2	0	1	0.792157	0.486275	0.803922	0.2
5	8	14	12		0	0	0	1	1	1	1
5	9	1	1	ºì	2	0	1	0.921569	0.305882	0.305882	0.4
5	9	1	2	³È	2	0.67	1.22	0.976471	0.654902	0.482353	0.2
5	9	1	3	»Æ	2	0.28	1.25	0.976471	0.823529	0.52549	1
5	9	1	4	ÂÌ	2	0.28	1.25	0.556863	0.690196	0.54902	1
5	9	1	5	Çà	2	0.28	1.25	0.572549	0.768627	0.760784	1
5	9	1	6	À¶	2	0.28	1.25	0.341176	0.403922	0.615686	1
5	9	1	7	×Ï	2	0.28	1.25	0.615686	0.494118	0.768627	1
5	9	1	8	Ñóºì	2	0.28	1.14	0.909804	0.572549	0.839216	1
5	9	1	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	1	10	°×	2	0.28	1.25	0.92549	0.878431	0.909804	1
5	9	1	11		0	0	0	0.776471	0.34902	0.313726	1
5	9	2	1	ºì	2	0	1	0.921569	0.305882	0.305882	0.4
5	9	2	2	³È	2	0.67	1.22	0.976471	0.654902	0.482353	0.2
5	9	2	3	»Æ	2	0.06	1.64	1	0.721569	0.168627	1
5	9	2	4	ÂÌ	2.19	0.17	1.25	0.556863	0.690196	0.54902	1
5	9	2	5	Çà	2	0.22	1.09	0.572549	0.768627	0.760784	1
5	9	2	6	À¶	2	0.28	1.25	0.341176	0.403922	0.615686	1
5	9	2	7	×Ï	2	0.28	1.25	0.615686	0.494118	0.768627	1
5	9	2	8	Ñóºì	2.03	0.28	1.09	0.909804	0.572549	0.839216	1
5	9	2	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	2	10	°×	0.92	-0.44	5	0.984314	0.984314	0.984314	1
5	9	2	11		0	0	0	0.768627	0.219608	0.380392	1
5	9	3	1	ºì	2	0	1	0.964706	0.556863	0.556863	0.4
5	9	3	2	³È	2	0.67	1.22	0.976471	0.654902	0.482353	0.2
5	9	3	3	»Æ	2	0.06	1.8	0.956863	0.654902	0.388235	1
5	9	3	4	ÂÌ	2	0.28	1.25	0.556863	0.690196	0.54902	1
5	9	3	5	Çà	2	0.28	1.25	0.572549	0.768627	0.760784	1
5	9	3	6	À¶	2	0.28	1.25	0.341176	0.403922	0.615686	1
5	9	3	7	×Ï	2	0.28	1.25	0.615686	0.494118	0.768627	1
5	9	3	8	Ñóºì	2	0.28	1.25	0.909804	0.572549	0.839216	1
5	9	3	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	3	10	°×	1.05	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	3	11		0	0	0	0.694118	0.305882	0.243137	1
5	9	4	1	ºì	1.42	-0.33	1	0.921569	0.345098	0.345098	0.4
5	9	4	2	³È	1	-0.78	0.94	0.960784	0.517647	0.282353	0.2
5	9	4	3	»Æ	1	0.06	0.61	1	0.709804	0.380392	0.4
5	9	4	4	ÂÌ	1.97	0	1	0.498039	0.647059	0.490196	1
5	9	4	5	Çà	0.83	0	1	0.356863	0.780392	0.764706	1
5	9	4	6	À¶	1.05	0	1.28	0.341176	0.403922	0.615686	1
5	9	4	7	×Ï	1.34	0	1.25	0.47451	0.34902	0.631373	1
5	9	4	8	Ñóºì	1	0	0.81	0.996078	0.486275	0.882353	1
5	9	4	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	4	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	4	11		0	0	0	1	1	1	1
5	9	5	1	ºì	1.42	0	1	0.921569	0.345098	0.345098	0.4
5	9	5	2	³È	1	-0.56	0.94	0.960784	0.517647	0.282353	0.2
5	9	5	3	»Æ	1	0.06	0.61	1	0.709804	0.380392	0.4
5	9	5	4	ÂÌ	1.5	0	1	0.498039	0.647059	0.490196	1
5	9	5	5	Çà	0.83	0	1	0.356863	0.780392	0.764706	1
5	9	5	6	À¶	1.05	0	1.28	0.341176	0.403922	0.615686	1
5	9	5	7	×Ï	1.34	0	1.25	0.47451	0.34902	0.631373	1
5	9	5	8	Ñóºì	1	0	0.81	0.996078	0.486275	0.882353	1
5	9	5	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	5	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	5	11		0	0	0	1	1	1	1
5	9	6	1	ºì	1.42	1	1	0.921569	0.345098	0.345098	0.4
5	9	6	2	³È	1.22	1	1.7	0.909804	0.32549	0.098039	0.6
5	9	6	3	»Æ	0.86	0.56	1.66	0.921569	0.627451	0.290196	1
5	9	6	4	ÂÌ	1.47	0.28	1.86	0.568627	0.827451	0.556863	1
5	9	6	5	Çà	1.72	0.44	0.53	0.529412	0.956863	0.941176	1
5	9	6	6	À¶	1.05	1	1.28	0.341176	0.403922	0.615686	1
5	9	6	7	×Ï	1.03	1	1.25	0.47451	0.34902	0.631373	1
5	9	6	8	Ñóºì	1	0.44	0.81	0.996078	0.486275	0.882353	1
5	9	6	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	6	10	°×	0.97	1.17	1.05	0.92549	0.878431	0.909804	1
5	9	6	11		0	0	0	0.419608	0.360784	0.294118	1
5	9	7	1	ºì	1.42	1	1	0.921569	0.345098	0.345098	0.4
5	9	7	2	³È	1.22	1	1.7	0.909804	0.32549	0.098039	0.6
5	9	7	3	»Æ	0.86	0.56	1.66	0.921569	0.627451	0.290196	1
5	9	7	4	ÂÌ	1.47	0.28	1.86	0.568627	0.827451	0.556863	1
5	9	7	5	Çà	1.72	0.44	0.53	0.529412	0.956863	0.941176	1
5	9	7	6	À¶	1.05	1	1.28	0.341176	0.403922	0.615686	1
5	9	7	7	×Ï	1.03	1	1.25	0.47451	0.34902	0.631373	1
5	9	7	8	Ñóºì	1	0.44	0.81	0.996078	0.486275	0.882353	1
5	9	7	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	7	10	°×	0.97	1.17	1.05	0.92549	0.878431	0.909804	1
5	9	7	11		0	0	0	0.419608	0.360784	0.294118	1
5	9	8	1	ºì	1.42	0	1	0.921569	0.345098	0.345098	0.4
5	9	8	2	³È	1	0.44	1	1	0.639216	0.85098	0.6
5	9	8	3	»Æ	1	0.06	1.95	1	0.709804	0.380392	0.8
5	9	8	4	ÂÌ	1.5	0	1.95	0.498039	0.647059	0.490196	1
5	9	8	5	Çà	0.83	0	1.86	0.356863	0.780392	0.764706	1
5	9	8	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	8	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	8	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	8	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	8	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	8	11		0	0	0	0.843137	0.388235	0.282353	1
5	9	9	1	ºì	1.42	0	1	0.921569	0.345098	0.345098	0.4
5	9	9	2	³È	1	0.44	1	1	0.639216	0.85098	0.6
5	9	9	3	»Æ	1	0.06	1.95	1	0.709804	0.380392	0.8
5	9	9	4	ÂÌ	1.5	0	1.95	0.498039	0.647059	0.490196	1
5	9	9	5	Çà	0.83	0	1.86	0.356863	0.780392	0.764706	1
5	9	9	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	9	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	9	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	9	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	9	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	9	11		0	0	0	0.843137	0.388235	0.282353	1
5	9	10	1	ºì	0.89	0	0.83	0.956863	0.290196	0.290196	0.4
5	9	10	2	³È	1	-0.39	2.47	0.960784	0.517647	0.282353	0.2
5	9	10	3	»Æ	1	-0.67	1.95	0.905882	0.501961	0.039216	0.8
5	9	10	4	ÂÌ	1.39	0	1.95	0.498039	0.647059	0.490196	1
5	9	10	5	Çà	2.14	-1.11	1.8	0.356863	0.780392	0.764706	1
5	9	10	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	10	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	10	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	10	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	10	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	10	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	11	1	ºì	0.89	0	0.83	0.956863	0.290196	0.290196	0.4
5	9	11	2	³È	1	-0.39	2.47	0.960784	0.517647	0.282353	0.2
5	9	11	3	»Æ	1	-0.67	1.95	0.905882	0.501961	0.039216	0.8
5	9	11	4	ÂÌ	1.39	0	1.95	0.498039	0.647059	0.490196	1
5	9	11	5	Çà	2.14	-1.11	1.8	0.356863	0.780392	0.764706	1
5	9	11	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	11	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	11	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	11	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	11	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	11	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	12	1	ºì	0.89	0	0.83	0.956863	0.290196	0.290196	0.4
5	9	12	2	³È	1	-0.39	2.47	0.960784	0.517647	0.282353	0.2
5	9	12	3	»Æ	0.94	-1.28	1.95	0.909804	0.713726	0.035294	0.8
5	9	12	4	ÂÌ	1.39	0	1.95	0.498039	0.647059	0.490196	1
5	9	12	5	Çà	2.14	-1.11	1.8	0.356863	0.780392	0.764706	1
5	9	12	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	12	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	12	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	12	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	12	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	12	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	13	1	ºì	0.89	0	0.83	0.956863	0.290196	0.290196	0.4
5	9	13	2	³È	1	-0.39	2.47	0.960784	0.517647	0.282353	0.2
5	9	13	3	»Æ	0.94	-1.28	1.95	0.909804	0.713726	0.035294	0.8
5	9	13	4	ÂÌ	1.39	0	1.95	0.498039	0.647059	0.490196	1
5	9	13	5	Çà	2.14	-1.11	1.8	0.356863	0.780392	0.764706	1
5	9	13	6	À¶	1.05	0	1.89	0.341176	0.403922	0.615686	1
5	9	13	7	×Ï	1.34	0	2.92	0.431373	0.337255	0.545098	1
5	9	13	8	Ñóºì	1	0	2.36	0.670588	0.360784	0.603922	1
5	9	13	9	ºÚ	2	0.28	1.25	0.219608	0.196078	0.211765	1
5	9	13	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	13	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	14	1	ºì	2	0	1	0.964706	0.556863	0.556863	0.4
5	9	14	2	³È	0.89	0.67	1.22	0.976471	0.654902	0.482353	0.2
5	9	14	3	»Æ	0.92	0.61	2.06	0.964706	0.670588	0.32549	0.6
5	9	14	4	ÂÌ	2	0.28	1.03	0.498039	0.647059	0.490196	1
5	9	14	5	Çà	0.78	0.28	1.25	0.356863	0.780392	0.764706	1
5	9	14	6	À¶	2	0.28	1.25	0.341176	0.403922	0.615686	1
5	9	14	7	×Ï	2	0.28	1.25	0.47451	0.34902	0.631373	1
5	9	14	8	Ñóºì	0.81	0.06	1.61	0.996078	0.486275	0.882353	1
5	9	14	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	14	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	14	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	15	1	ºì	2	0	1	0.964706	0.556863	0.556863	0.4
5	9	15	2	³È	0.89	0.67	1.22	0.976471	0.654902	0.482353	0.2
5	9	15	3	»Æ	0.92	0.61	2.06	0.964706	0.670588	0.32549	0.6
5	9	15	4	ÂÌ	2	0.28	1.03	0.498039	0.647059	0.490196	1
5	9	15	5	Çà	0.78	0.28	1.25	0.356863	0.780392	0.764706	1
5	9	15	6	À¶	2	0.28	1.25	0.341176	0.403922	0.615686	1
5	9	15	7	×Ï	2	0.28	1.25	0.47451	0.34902	0.631373	1
5	9	15	8	Ñóºì	0.81	0.06	1.61	0.996078	0.486275	0.882353	1
5	9	15	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	15	10	°×	0.97	0.61	1.05	0.92549	0.878431	0.909804	1
5	9	15	11		0	0	0	0.964706	0.831373	0.843137	1
5	9	16	1	ºì	2	1.11	1	0.92549	0.203922	0.203922	0.4
5	9	16	2	³È	2.22	1.94	1.22	0.976471	0.654902	0.482353	0.2
5	9	16	3	»Æ	1.5	2	2.19	0.964706	0.670588	0.32549	0.6
5	9	16	4	ÂÌ	2	0.89	1.03	0.498039	0.647059	0.490196	1
5	9	16	5	Çà	1.78	0.78	1.05	0.356863	0.780392	0.764706	1
5	9	16	6	À¶	2.03	0.78	1.25	0.482353	0.596078	0.968627	1
5	9	16	7	×Ï	2	0.61	1.25	0.717647	0.486275	1	1
5	9	16	8	Ñóºì	1.78	0.67	1.61	0.996078	0.486275	0.882353	1
5	9	16	9	ºÚ	2	0.28	1.25	0.364706	0.337255	0.356863	1
5	9	16	10	°×	1.09	0.89	1.05	0.92549	0.878431	0.909804	1
5	9	16	11		0	0	0	0	0	0	1
5	9	17	1	ºì	2	1.11	1	0.92549	0.203922	0.203922	0.4
5	9	17	2	³È	2.22	1.94	1.22	0.976471	0.654902	0.482353	0.2
5	9	17	3	»Æ	1.5	2	2.19	0.964706	0.670588	0.32549	0.6
5	9	17	4	ÂÌ	2	0.89	1.03	0.498039	0.647059	0.490196	1
5	9	17	5	Çà	1.78	0.78	1.05	0.356863	0.780392	0.764706	1
5	9	17	6	À¶	2.03	0.78	1.25	0.482353	0.596078	0.968627	1
5	9	17	7	×Ï	2	0.61	1.25	0.717647	0.486275	1	1
