RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	HasNormal	HasMRS	HasShadowNormal	HasShadowMRS	HasEyelightTexture	EyelightTexture
2	11	4	data\source\player\F2\部件\F2裸体模型\face\F2_偏光_001.tga	测试叠涂	64	64	1024	1024	0	0	256	1	0	0	0	0	0	0	1	data\material\Texture\FaceTexture\LipDetail_3.tga
2	12	1	data\source\player\F2\部件\F2裸体模型\face\F2_偏光_001.tga	[默认]偏光001	64	64	1024	1024	0	0	256	1	0	0	0	0	0	0	1	
2	12	2	data\source\player\F2\部件\F2裸体模型\face\F2_偏光_001.tga	偏光001	64	64	1024	1024	0	0	256	1	0	0	0	0	0	0	1	
2	13	1	data\material\Texture\FaceTexture\F2_eyeShadowMask01.tga	眼影1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	2	data\material\Texture\FaceTexture\F2_eyeShadowMask02.tga	眼影2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	3	data\material\Texture\FaceTexture\F2_eyeShadowMask03.tga	眼影3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	4	data\material\Texture\FaceTexture\F2_eyeShadowMask04.tga	眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	5	data\material\Texture\FaceTexture\F2_eyeShadowMask05.tga	眼影5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	6	data\material\Texture\FaceTexture\F2_eyeShadowMask06.tga	眼影6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	7	data\material\Texture\FaceTexture\F2_eyeShadowMask07.tga	眼影7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	8	data\material\Texture\FaceTexture\F2_eyeShadowMask08.tga	眼影8	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	9	data\material\Texture\FaceTexture\F2_eyeShadowMask09.tga	眼影9	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	10	data\material\Texture\FaceTexture\F2_eyeShadowMask010.tga	眼影10_玉竹	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	11	data\material\Texture\FaceTexture\F2_eyeShadowMask011.tga	眼影11_海浪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	12	data\material\Texture\FaceTexture\F2_eyeShadowMask012.tga	眼影12_猫咪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	13	data\material\Texture\FaceTexture\F2_eyeShadowMask013.tga	眼影13_梅花鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	14	data\material\Texture\FaceTexture\F2_eyeShadowMask014.tga	眼影14_白鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	15	data\material\Texture\FaceTexture\F2_eyeShadowMask015.tga	眼影15_雪花	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影16_刀宗	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	17	data\material\Texture\FaceTexture\F2_eyeShadowMask017.tga	眼影17_青山	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	18	data\material\Texture\FaceTexture\F2_eyeShadowMask018.tga	眼影17_鳞片	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	13	19	data\material\Texture\FaceTexture\F2_eyeShadowMask019.tga	眼影19_鹤	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	1	data\material\Texture\FaceTexture\F2_eyeShadowMask01.tga	眼影1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	2	data\material\Texture\FaceTexture\F2_eyeShadowMask02.tga	眼影2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	3	data\material\Texture\FaceTexture\F2_eyeShadowMask03.tga	眼影3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	4	data\material\Texture\FaceTexture\F2_eyeShadowMask04.tga	眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	5	data\material\Texture\FaceTexture\F2_eyeShadowMask05.tga	眼影5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	6	data\material\Texture\FaceTexture\F2_eyeShadowMask06.tga	眼影6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	7	data\material\Texture\FaceTexture\F2_eyeShadowMask07.tga	眼影7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	8	data\material\Texture\FaceTexture\F2_eyeShadowMask08.tga	眼影8	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	9	data\material\Texture\FaceTexture\F2_eyeShadowMask09.tga	眼影9	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	10	data\material\Texture\FaceTexture\F2_eyeShadowMask010.tga	眼影10_玉竹	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	11	data\material\Texture\FaceTexture\F2_eyeShadowMask011.tga	眼影11_海浪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	12	data\material\Texture\FaceTexture\F2_eyeShadowMask012.tga	眼影12_猫咪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	13	data\material\Texture\FaceTexture\F2_eyeShadowMask013.tga	眼影13_梅花鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	14	data\material\Texture\FaceTexture\F2_eyeShadowMask014.tga	眼影14_白鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	15	data\material\Texture\FaceTexture\F2_eyeShadowMask015.tga	眼影15_雪花	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影16_刀宗	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	17	data\material\Texture\FaceTexture\F2_eyeShadowMask017.tga	眼影17_青山	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	18	data\material\Texture\FaceTexture\F2_eyeShadowMask018.tga	眼影18_鳞片	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	14	19	data\material\Texture\FaceTexture\F2_eyeShadowMask019.tga	眼影19_鹤	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	1	data\material\Texture\FaceTexture\F2_eyeShadowMask01.tga	眼影1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	2	data\material\Texture\FaceTexture\F2_eyeShadowMask02.tga	眼影2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	3	data\material\Texture\FaceTexture\F2_eyeShadowMask03.tga	眼影3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	4	data\material\Texture\FaceTexture\F2_eyeShadowMask04.tga	眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	5	data\material\Texture\FaceTexture\F2_eyeShadowMask05.tga	眼影5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	6	data\material\Texture\FaceTexture\F2_eyeShadowMask06.tga	眼影6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	7	data\material\Texture\FaceTexture\F2_eyeShadowMask07.tga	眼影7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	8	data\material\Texture\FaceTexture\F2_eyeShadowMask08.tga	眼影8	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	9	data\material\Texture\FaceTexture\F2_eyeShadowMask09.tga	眼影9	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	10	data\material\Texture\FaceTexture\F2_eyeShadowMask010.tga	眼影10_玉竹	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	11	data\material\Texture\FaceTexture\F2_eyeShadowMask011.tga	眼影11_海浪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	12	data\material\Texture\FaceTexture\F2_eyeShadowMask012.tga	眼影12_猫咪	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	13	data\material\Texture\FaceTexture\F2_eyeShadowMask013.tga	眼影13_梅花鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	14	data\material\Texture\FaceTexture\F2_eyeShadowMask014.tga	眼影14_白鹿	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	15	data\material\Texture\FaceTexture\F2_eyeShadowMask015.tga	眼影15_雪花	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影15_刀宗	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	17	data\material\Texture\FaceTexture\F2_eyeShadowMask017.tga	眼影17_青山	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	18	data\material\Texture\FaceTexture\F2_eyeShadowMask018.tga	眼影18_鳞片	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	15	19	data\material\Texture\FaceTexture\F2_eyeShadowMask019.tga	眼影19_鹤	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	16	1	data/material/texture/facetexture/eyeshadowmask04.tga	测试眼影4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	1	data\material\Texture\FaceTexture\glitter_normal_RGBA_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	17	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	18	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	19	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
2	20	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	测试眼影闪点4	64	64	512	512	0	0	256	1	0	0	0	0	0	0	1	
5	0	1	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_001.tga	M1捏脸基本贴图1	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	2	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_002.tga	M1捏脸基本贴图2	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	3	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_003.tga	M1捏脸基本贴图3	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	4	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_004.tga	M1捏脸基本贴图4	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	5	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_001.tga	M1捏脸基本贴图5	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	6	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_001.tga	M1捏脸基本贴图5	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	0	7	data\source\player\M1\部件\M1裸体模型\face\M1_捏脸基本贴图_001.tga	M1捏脸基本贴图7	0	0	1024	1024	0	0	256	0	0	0	1	1	0	0	0	
5	1	1	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔001.tga	[默认]M1左瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse001.tga
5	1	2	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔001.tga	M1左瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse001.tga
5	1	3	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔002.tga	M1左瞳孔虹膜2	64	67	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse002.tga
5	1	4	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔003.tga	M1左瞳孔虹膜3	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse003.tga
5	1	5	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔004.tga	M1左瞳孔虹膜4	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse004.tga
5	1	6	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔005.tga	M1左瞳孔虹膜5	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse005.tga
5	1	7	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔006.tga	M1左瞳孔虹膜6	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse006.tga
5	1	8	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔007.tga	M1左瞳孔虹膜7	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse007.tga
5	1	9	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔008.tga	M1左瞳孔虹膜8	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse008.tga
5	1	10	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔009.tga	M1左瞳孔虹膜9	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse009.tga
5	1	11	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔010.tga	M1左瞳孔虹膜10	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse010.tga
5	1	12	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔011.tga	M1左瞳孔虹膜11	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse011.tga
5	1	13	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔012.tga	M1左瞳孔虹膜12	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse012.tga
5	1	14	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔013.tga	M1左瞳孔虹膜13	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse013.tga
5	1	15	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔014.tga	M1左瞳孔虹膜14	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse014.tga
5	1	16	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔015.tga	M1左瞳孔虹膜15	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse015.tga
5	1	17	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔016.tga	M1左瞳孔虹膜16	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse016.tga
5	2	1	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔001.tga	[默认]M1右瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse001.tga
5	2	2	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔001.tga	M1右瞳孔虹膜1	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse001.tga
5	2	3	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔002.tga	M1右瞳孔虹膜2	64	68	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse002.tga
5	2	4	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔003.tga	M1右瞳孔虹膜3	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse003.tga
5	2	5	data\source\player\M2\部件\M2裸体模型\face\M2_瞳孔004.tga	M1右瞳孔虹膜4	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse004.tga
5	2	6	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔005.tga	M1右瞳孔虹膜5	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse005.tga
5	2	7	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔006.tga	M1右瞳孔虹膜6	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse006.tga
5	2	8	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔007.tga	M1右瞳孔虹膜7	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse007.tga
5	2	9	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔008.tga	M2右瞳孔虹膜8	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse008.tga
5	2	10	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔009.tga	M1右瞳孔虹膜9	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse009.tga
5	2	11	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔010.tga	M1右瞳孔虹膜10	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse010.tga
5	2	12	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔011.tga	M1右瞳孔虹膜11	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse011.tga
5	2	13	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔012.tga	M1右瞳孔虹膜12	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse012.tga
5	2	14	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔013.tga	M1右瞳孔虹膜13	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse013.tga
5	2	15	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔014.tga	M1右瞳孔虹膜14	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse014.tga
5	2	16	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔015.tga	M1右瞳孔虹膜15	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse015.tga
5	2	17	data\source\player\F2\部件\F2裸体模型\face\F2_瞳孔016.tga	M1右瞳孔虹膜16	64	64	128	128	0	0	256	1	0	0	0	0	0	0	1	data\source\player\F2\部件\F2裸体模型\face\EyeDiffuse016.tga
5	3	1	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_001.tga	M1眼影001	503	588	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	2	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_002.tga	M2眼影002	500	590	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	3	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_003.tga	M1眼影003	506	587	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	4	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_004.tga	M1眼影004	507	597	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	5	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_005.tga	M1眼影005	503	599	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	6	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_006.tga	M1眼影006	508	577	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	7	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_007.tga	M1眼影007	511	588	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	8	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_008.tga	M1眼影008	510	582	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	9	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_009.tga	M1眼影009	493	593	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	10	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_010.tga	M1眼影010	500	587	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	3	11	data\source\player\F2\部件\F2裸体模型\face\F2_眼影_011.tga	M1眼影011	499	588	256	192	1	0	512	1	0	0	0	1	0	0	0	
5	4	1	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_001.tga	[默认]M1眼线001	512	603	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	2	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_001.tga	M1眼线001	512	603	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	3	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_002.tga	M1眼线002	512	604	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	4	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_003.tga	M1眼线003	513	601	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	5	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_004.tga	M1眼线004	512	603	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	6	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_005.tga	M1眼线005	512	602	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	7	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_006.tga	M1眼线006	512	603	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	8	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_007.tga	M1眼线007	512	601	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	9	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_008.tga	M1眼线008	512	602	256	128	1	0	512	1	0	0	1	0	0	0	0	
5	4	10	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_009.tga	M1眼线009	512	601	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	4	11	data\source\player\M1\部件\M1裸体模型\face\M1_眼线_010.tga	M1眼线010	512	603	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	1	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_001.tga	[默认]M1眉毛001	491	548	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	2	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_001.tga	M1眉毛001	491	548	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	3	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_002.tga	M1眉毛002	491	548	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	4	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_003.tga	M1眉毛003	499	545	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	5	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_004.tga	M1眉毛004	497	551	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	6	data\source\player\M2\部件\M2裸体模型\face\M2_眉毛_001.tga	M1眉毛005	497	565	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	7	data\source\player\M2\部件\M2裸体模型\face\M2_眉毛_002.tga	M1眉毛006	478	570	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	8	data\source\player\M1\部件\M1裸体模型\face\M1_眉毛_007.tga	M1眉毛007	516	546	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	9	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_014.tga	M1眉毛008	490	547	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	10	data\source\player\F1\部件\F1裸体模型\face\F1_眉毛_008.tga	M1眉毛009	499	545	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	11	data\source\player\M2\部件\M2裸体模型\face\M2_眉毛_006.tga	M1眉毛010	484	563	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	12	data\source\player\M2\部件\M2裸体模型\face\M2_眉毛_007.tga	M1眉毛011	491	572	256	128	1	0	512	1	0	0	1	1	0	0	0	
5	5	13	data\source\player\M2\部件\M2裸体模型\face\M2_眉毛_008.tga	M1眉毛012	484	555	256	128	1	0	512	1	0	0	1	1	0	0	0	
