RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	SecondaryTexture
2	18	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	0	192	512	512	0	0	256	1	0	0	
2	18	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	0	192	512	512	0	0	256	1	0	0	
2	18	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	0	192	512	512	0	0	256	1	0	0	
2	18	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	0	192	512	512	0	0	256	1	0	0	
2	18	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	0	192	512	512	0	0	256	1	0	0	
2	18	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	0	192	512	512	0	0	256	1	0	0	
2	18	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	0	192	512	512	0	0	256	1	0	0	
2	19	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	眼影闪点1	0	192	512	512	0	0	256	1	0	0	
2	19	2	data\material\Texture\FaceTexture\glitter_normal_RGBA_002.tga	眼影闪点2	0	192	512	512	0	0	256	1	0	0	
2	19	3	data\material\Texture\FaceTexture\glitter_normal_RGBA_003.tga	眼影闪点3	0	192	512	512	0	0	256	1	0	0	
2	19	4	data\material\Texture\FaceTexture\glitter_normal_RGBA_004.tga	眼影闪点4	0	192	512	512	0	0	256	1	0	0	
2	19	5	data\material\Texture\FaceTexture\glitter_normal_RGBA_005.tga	眼影闪点5	0	192	512	512	0	0	256	1	0	0	
2	19	6	data\material\Texture\FaceTexture\glitter_normal_RGBA_006.tga	眼影闪点6	0	192	512	512	0	0	256	1	0	0	
2	19	7	data\material\Texture\FaceTexture\glitter_normal_RGBA_007.tga	眼影闪点7	0	192	512	512	0	0	256	1	0	0	
2	20	1	data/material/texture/facetexture/glitter_normal_rgba_001.tga	测试眼影闪点4	0	192	512	512	0	0	256	1	0	0	
5	0	1	data\source\Player\M1\部件\Texture\face\M1_捏脸基本贴图_001.tga	M1捏脸基本贴图1	0	0	0	0	0	0	256	0	0	0	
5	0	2	data\source\Player\M1\部件\Texture\face\M1_捏脸基本贴图_002.tga	M1捏脸基本贴图2	0	0	0	0	0	0	256	0	0	0	
5	0	3	data\source\Player\M1\部件\Texture\face\M1_捏脸基本贴图_003.tga	M1捏脸基本贴图3	0	0	0	0	0	0	256	0	0	0	
5	0	4	data\source\Player\M1\部件\Texture\face\M1_捏脸基本贴图_004.tga	M1捏脸基本贴图4	0	0	0	0	0	0	256	0	0	0	
5	0	5	data\source\player\M1\部件\Texture\face\M1_捏脸基本贴图_005.tga	M1捏脸基本贴图5	0	0	512	512	0	0	256	0	0	0	
5	0	6	data\source\player\M1\部件\Texture\face\M1_捏脸基本贴图_006.tga	M1捏脸基本贴图6	0	0	512	512	0	0	256	0	0	0	
5	0	7	data\source\player\M1\部件\Texture\face\M1_捏脸基本贴图_007.tga	M1捏脸基本贴图6	0	0	512	512	0	0	256	0	0	0	
5	1	1	data\source\player\m2\部件\texture\face\m2_瞳孔001.tga	[默认]M1左瞳孔虹膜1	0	192	96	96	0	0	256	1	0	0	
5	1	2	data\source\player\m2\部件\texture\face\m2_瞳孔001.tga	M1左瞳孔虹膜1	0	192	96	96	0	0	256	1	0	0	
5	1	3	data\source\player\f2\部件\texture\face\f2_瞳孔002.tga	M1左瞳孔虹膜2	0	192	96	96	0	0	256	1	0	0	
5	1	4	data\source\player\f2\部件\texture\face\f2_瞳孔003.tga	M1左瞳孔虹膜3	0	192	96	96	0	0	256	1	0	0	
5	1	5	data\source\player\m2\部件\texture\face\m2_瞳孔004.tga	M1左瞳孔虹膜4	0	192	96	96	0	0	256	1	0	0	
5	1	6	data\source\player\f2\部件\texture\face\f2_瞳孔005.tga	M1左瞳孔虹膜5	0	192	96	96	0	0	256	1	0	0	
5	1	7	data\source\player\f2\部件\texture\face\f2_瞳孔006.tga	M1左瞳孔虹膜6	0	192	96	96	0	0	256	1	0	0	
5	1	8	data\source\player\f2\部件\texture\face\f2_瞳孔007.tga	M1左瞳孔虹膜7	0	192	96	96	0	0	256	1	0	0	
5	1	9	data\source\player\f2\部件\texture\face\f2_瞳孔008.tga	M1左瞳孔虹膜8	0	192	96	96	0	0	256	1	0	0	
5	1	10	data\source\player\F2\部件\Texture\face\F2_瞳孔009.tga	M1左瞳孔虹膜9	0	192	96	96	0	0	256	1	0	0	
5	1	11	data\source\player\F2\部件\Texture\face\F2_瞳孔010.tga	M1左瞳孔虹膜10	0	192	96	96	0	0	256	1	0	0	
5	1	12	data\source\player\F2\部件\Texture\face\F2_瞳孔011.tga	M1左瞳孔虹膜11	0	192	96	96	0	0	256	1	0	0	
5	1	13	data\source\player\F2\部件\Texture\face\F2_瞳孔012.tga	M1左瞳孔虹膜12	0	192	96	96	0	0	256	1	0	0	
5	1	14	data\source\player\F2\部件\Texture\face\F2_瞳孔013.tga	M1左瞳孔虹膜13	0	192	96	96	0	0	256	1	0	0	
5	1	15	data\source\player\F2\部件\Texture\face\F2_瞳孔014.tga	M1左瞳孔虹膜14	0	192	96	96	0	0	256	1	0	0	
5	1	16	data\source\player\F2\部件\Texture\face\F2_瞳孔015.tga	M1左瞳孔虹膜15	0	192	96	96	0	0	256	1	0	0	
5	1	17	data\source\player\F2\部件\Texture\face\F2_瞳孔016.tga	M1左瞳孔虹膜16	0	192	96	96	0	0	256	1	0	0	
5	2	1	data\source\player\m2\部件\texture\face\m2_瞳孔001.tga	[默认]M1右瞳孔虹膜1	416	192	96	96	0	0	256	1	0	0	
5	2	2	data\source\player\m2\部件\texture\face\m2_瞳孔001.tga	M1右瞳孔虹膜1	416	192	96	96	0	0	256	1	0	0	
5	2	3	data\source\player\f2\部件\texture\face\f2_瞳孔002.tga	M1右瞳孔虹膜2	416	192	96	96	0	0	256	1	0	0	
5	2	4	data\source\player\f2\部件\texture\face\f2_瞳孔003.tga	M1右瞳孔虹膜3	416	192	96	96	0	0	256	1	0	0	
5	2	5	data\source\player\m2\部件\texture\face\m2_瞳孔004.tga	M1右瞳孔虹膜4	416	192	96	96	0	0	256	1	0	0	
5	2	6	data\source\player\f2\部件\texture\face\f2_瞳孔005.tga	M1右瞳孔虹膜5	416	192	96	96	0	0	256	1	0	0	
5	2	7	data\source\player\f2\部件\texture\face\f2_瞳孔006.tga	M1右瞳孔虹膜6	416	192	96	96	0	0	256	1	0	0	
5	2	8	data\source\player\f2\部件\texture\face\f2_瞳孔007.tga	M1右瞳孔虹膜7	416	192	96	96	0	0	256	1	0	0	
5	2	9	data\source\player\f2\部件\texture\face\f2_瞳孔008.tga	M1右瞳孔虹膜8	416	192	96	96	0	0	256	1	0	0	
5	2	10	data\source\player\F2\部件\Texture\face\F2_瞳孔009.tga	M1右瞳孔虹膜9	416	192	96	96	0	0	256	1	0	0	
5	2	11	data\source\player\F2\部件\Texture\face\F2_瞳孔010.tga	M1右瞳孔虹膜10	416	192	96	96	0	0	256	1	0	0	
5	2	12	data\source\player\F2\部件\Texture\face\F2_瞳孔011.tga	M1右瞳孔虹膜11	416	192	96	96	0	0	256	1	0	0	
5	2	13	data\source\player\F2\部件\Texture\face\F2_瞳孔012.tga	M1右瞳孔虹膜12	416	192	96	96	0	0	256	1	0	0	
5	2	14	data\source\player\F2\部件\Texture\face\F2_瞳孔013.tga	M1右瞳孔虹膜13	416	192	96	96	0	0	256	1	0	0	
5	2	15	data\source\player\F2\部件\Texture\face\F2_瞳孔014.tga	M1右瞳孔虹膜14	416	192	96	96	0	0	256	1	0	0	
5	2	16	data\source\player\F2\部件\Texture\face\F2_瞳孔015.tga	M1右瞳孔虹膜15	416	192	96	96	0	0	256	1	0	0	
5	2	17	data\source\player\F2\部件\Texture\face\F2_瞳孔016.tga	M1右瞳孔虹膜16	416	192	96	96	0	0	256	1	0	0	
5	3	1	data\source\player\f2\部件\texture\face\f2_眼影_001.tga	M1眼影001	268	281	128	96	1	0	256	1	0	0	
5	3	2	data\source\player\f2\部件\texture\face\f2_眼影_002.tga	M2眼影002	270	283	128	96	1	0	256	1	0	0	
5	3	3	data\source\player\f2\部件\texture\face\f2_眼影_003.tga	M1眼影003	277	279	128	96	1	0	256	1	0	0	
5	3	4	data\source\player\f2\部件\texture\face\f2_眼影_004.tga	M1眼影004	272	282	128	96	1	0	256	1	0	0	
5	3	5	data\source\player\f2\部件\texture\face\f2_眼影_005.tga	M1眼影005	272	288	128	96	1	0	256	1	0	0	
5	3	6	data\source\player\f2\部件\texture\face\f2_眼影_006.tga	M1眼影006	270	281	128	96	1	0	256	1	0	0	
5	3	7	data\source\player\f2\部件\texture\face\f2_眼影_007.tga	M1眼影007	272	278	128	96	1	0	256	1	0	0	
5	3	8	data\source\player\f2\部件\texture\face\f2_眼影_008.tga	M1眼影008	274	278	128	96	1	0	256	1	0	0	
5	3	9	data\source\player\f2\部件\texture\face\f2_眼影_009.tga	M1眼影009	279	281	128	96	1	0	256	1	0	0	
5	3	10	data\source\player\f2\部件\texture\face\f2_眼影_010.tga	M1眼影010	256	281	128	96	1	0	256	1	0	0	
5	3	11	data\source\player\f2\部件\texture\face\f2_眼影_011.tga	M1眼影011	272	277	128	96	1	0	256	1	0	0	
5	4	1	data\source\player\m1\部件\texture\face\m1_眼线_001.tga	[默认]M1眼线001	272	288	96	64	1	0	256	1	0	0	
5	4	2	data\source\player\m1\部件\texture\face\m1_眼线_001.tga	M1眼线001	272	288	96	64	1	0	256	1	0	0	
5	4	3	data\source\player\m1\部件\texture\face\m1_眼线_002.tga	M1眼线002	272	288	96	64	1	0	256	1	0	0	
5	4	4	data\source\player\m1\部件\texture\face\m1_眼线_003.tga	M1眼线003	272	288	96	64	1	0	256	1	0	0	
5	4	5	data\source\player\m1\部件\texture\face\m1_眼线_004.tga	M1眼线004	272	288	96	64	1	0	256	1	0	0	
5	4	6	data\source\player\m1\部件\texture\face\m1_眼线_005.tga	M1眼线005	272	288	96	64	1	0	256	1	0	0	
5	4	7	data\source\player\m1\部件\texture\face\m1_眼线_006.tga	M1眼线006	272	288	96	64	1	0	256	1	0	0	
5	4	8	data\source\player\m1\部件\texture\face\m1_眼线_007.tga	M1眼线007	272	288	96	64	1	0	256	1	0	0	
5	4	9	data\source\player\m1\部件\texture\face\m1_眼线_008.tga	M1眼线008	272	288	96	64	1	0	256	1	0	0	
5	4	10	data\source\player\m1\部件\texture\face\m1_眼线_009.tga	M1眼线009	272	288	96	64	1	0	256	1	0	0	
5	4	11	data\source\player\m1\部件\texture\face\m1_眼线_010.tga	M1眼线010	272	288	96	64	1	0	256	1	0	0	
5	5	1	data\source\player\f1\部件\texture\face\f1_眉毛_001.tga	[默认]M1眉毛001	256	250	128	64	1	0	256	1	0	0	
5	5	2	data\source\player\f1\部件\texture\face\f1_眉毛_001.tga	M1眉毛001	256	250	128	64	1	0	256	1	0	0	
5	5	3	data\source\player\f1\部件\texture\face\f1_眉毛_002.tga	M1眉毛002	256	249	128	64	1	0	256	1	0	0	
5	5	4	data\source\player\f1\部件\texture\face\f1_眉毛_003.tga	M1眉毛003	256	248	128	64	1	0	256	1	0	0	
5	5	5	data\source\player\f1\部件\texture\face\f1_眉毛_004.tga	M1眉毛004	256	250	128	64	1	0	256	1	0	0	
5	5	6	data\source\player\m2\部件\texture\face\m2_眉毛_001.tga	M1眉毛005	256	260	128	64	1	0	256	1	0	0	
5	5	7	data\source\player\m2\部件\texture\face\m2_眉毛_002.tga	M1眉毛006	256	260	128	64	1	0	256	1	0	0	
5	5	8	data\source\player\m1\部件\texture\face\m1_眉毛_007.tga	M1眉毛007	256	260	128	64	1	0	256	1	0	0	
5	5	9	data\source\player\f1\部件\texture\face\f1_眉毛_014.tga	M1眉毛008	249	245	128	64	1	0	256	1	0	0	
5	5	10	data\source\player\f1\部件\texture\face\f1_眉毛_008.tga	M1眉毛009	249	247	128	64	1	0	256	1	0	0	
5	5	11	data\source\player\m2\部件\texture\face\m2_眉毛_006.tga	M1眉毛010	256	260	128	64	1	0	256	1	0	0	
5	5	12	data\source\player\m2\部件\texture\face\m2_眉毛_007.tga	M1眉毛011	256	260	128	64	1	0	256	1	0	0	
5	5	13	data\source\player\m2\部件\texture\face\m2_眉毛_008.tga	M1眉毛012	256	242	128	80	1	0	256	1	0	0	
5	5	14	data\source\player\f1\部件\texture\face\f1_眉毛_007.tga	M1眉毛013	256	251	128	64	1	0	256	1	0	0	
5	5	15	data\source\player\m1\部件\texture\face\m1_眉毛_014.tga	M1眉毛014	256	260	128	64	1	0	256	1	0	0	
5	5	16	data\source\player\f1\部件\texture\face\f1_眉毛_002.tga	M1眉毛015	256	249	128	64	1	0	256	1	0	0	
5	5	17	data\source\player\m2\部件\texture\face\m2_眉毛_002.tga	M1眉毛016	256	260	128	64	1	0	256	1	0	0	
5	5	18	data\source\player\m2\部件\texture\face\m2_眉毛_008.tga	M1眉毛017	256	242	128	80	1	0	256	1	0	0	
5	5	19	data\source\player\m1\部件\texture\face\m1_眉毛_014.tga	M1眉毛018	256	260	128	64	1	0	256	1	0	0	
5	5	20	data\source\player\m2\部件\texture\face\m2_眉毛_007.tga	M1眉毛019	256	260	128	64	1	0	256	1	0	0	
5	5	21	data\source\player\m1\部件\texture\face\m1_眉毛_015.tga	M1眉毛014	258	258	128	64	1	0	256	1	0	0	
5	5	22	data\source\player\F2\部件\Texture\face\F2_眉毛_016.tga	M1眉毛020	260	253	128	64	1	0	256	1	0	0	
5	5	23	data\source\player\F2\部件\Texture\face\F2_眉毛_017.tga	M1眉毛021	261	254	128	64	1	0	256	1	0	0	
5	5	24	data\source\player\F2\部件\Texture\face\F2_眉毛_018.tga	M1眉毛022	258	260	128	64	1	0	256	1	0	0	
5	5	25	data\source\player\F2\部件\Texture\face\F2_眉毛_019.tga	M1眉毛023	265	253	128	64	1	0	256	1	0	0	
5	5	26	data\source\player\F2\部件\Texture\face\F2_眉毛_020.tga	M1眉毛024	263	260	128	64	1	0	256	1	0	0	
5	6	1	data\source\player\m2\部件\texture\face\m2_胡须_001.tga	M1胡须01	256	256	192	256	1	0	256	1	0	0	
5	6	2	data\source\player\m2\部件\texture\face\m2_胡须_002.tga	M1胡须02	256	247	192	256	1	0	256	1	0	0	
5	6	3	data\source\player\m2\部件\texture\face\m2_胡须_003.tga	M1胡须03	256	235	192	256	1	0	256	1	0	0	
5	6	4	data\source\player\m2\部件\texture\face\m2_胡须_004.tga	M1胡须04	256	247	192	256	1	0	256	1	0	0	
5	6	5	data\source\player\m2\部件\texture\face\m2_胡须_007.tga	M1胡须05	256	254	192	256	1	0	256	1	0	0	
5	6	6	data\source\player\m2\部件\texture\face\m2_胡须_008.tga	M1胡须06	256	246	192	256	1	0	256	1	0	0	
5	6	7	data\source\player\m2\部件\texture\face\m2_胡须_012.tga	M1胡须07	256	249	192	256	1	0	256	1	0	0	
5	6	8	data\source\player\f2\部件\texture\face\f2_腮红_003.tga	M1腮红01	290	313	160	160	1	0	256	1	0	0	
5	6	9	data\source\player\f2\部件\texture\face\f2_腮红_006.tga	M1腮红02	270	334	160	160	1	0	256	1	0	0	
5	6	10	data\source\player\f2\部件\texture\face\f2_腮红_007.tga	M1腮红03	277	315	160	160	1	0	256	1	0	0	
5	6	11	data\source\player\m2\部件\texture\face\m2_胡须_013.tga	M1胡须08	256	256	192	256	1	0	256	1	0	0	
5	6	12	data\source\player\m2\部件\texture\face\m2_胡须_014.tga	M1胡须09	256	247	192	256	1	0	256	1	0	0	
5	6	13	data\source\player\m1\部件\texture\face\f2_腮红_002.tga	酒糟鼻	183	288	160	160	0	0	256	1	0	0	
5	7	1	data\source\player\m1\部件\texture\face\m1_唇彩001.tga	[默认]M1唇彩001	192	384	128	64	0	0	256	1	1	0	
5	7	2	data\source\player\m1\部件\texture\face\m1_唇彩001.tga	M1唇彩001	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_001.tga
5	7	3	data\source\player\m1\部件\texture\face\m1_唇彩002.tga	M1唇彩002	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_002.tga
5	7	4	data\source\player\m1\部件\texture\face\m1_唇彩003.tga	M1唇彩003	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_003.tga
5	7	5	data\source\player\m1\部件\texture\face\m1_唇彩004.tga	M1唇彩004	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_004.tga
5	7	6	data\source\player\m1\部件\texture\face\m1_唇彩005.tga	M1唇彩005	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_005.tga
5	7	7	data\source\player\m1\部件\texture\face\m1_唇彩006.tga	M1唇彩006	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_006.tga
5	7	8	data\source\player\m1\部件\texture\face\m1_唇彩007.tga	M1唇彩007	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_007.tga
5	7	9	data\source\player\m1\部件\texture\face\m1_唇彩008.tga	M1唇彩008	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_008.tga
5	7	10	data\source\player\m1\部件\texture\face\m1_唇彩009.tga	M1唇彩009	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_009.tga
5	7	11	data\source\player\m1\部件\texture\face\m1_唇彩010.tga	M1唇彩010	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_010.tga
5	7	12	data\source\player\m1\部件\texture\face\m1_唇彩011.tga	M1唇彩011	192	384	128	64	0	0	256	1	1	0	data\source\player\M1\部件\Texture\face\M1_偏光_011.tga
5	8	1	data\source\player\f2\部件\texture\face\f2_眼神光001.tga	[默认]M1眼神光1	0	192	508	96	0	0	256	1	0	0	
5	8	2	data\source\player\f2\部件\texture\face\f2_眼神光001.tga	M1眼神光1	0	192	508	96	0	0	256	1	0	0	
5	8	3	data\source\player\f2\部件\texture\face\f2_眼神光002.tga	M1眼神光2	0	192	508	96	0	0	256	1	0	0	
5	8	4	data\source\player\f2\部件\texture\face\f2_眼神光003.tga	M1眼神光3	0	192	508	96	0	0	256	1	0	0	
5	8	5	data\source\player\f2\部件\texture\face\f2_眼神光004.tga	M1眼神光4	0	192	508	96	0	0	256	1	0	0	
5	8	6	data\source\player\f2\部件\texture\face\f2_眼神光005.tga	M1眼神光5	0	192	508	96	0	0	256	1	0	0	
5	8	7	data\source\player\f2\部件\texture\face\f2_眼神光006.tga	M1眼神光6	0	192	508	96	0	0	256	1	0	0	
5	8	8	data\source\player\f2\部件\texture\face\f2_眼神光007.tga	M1眼神光7	0	192	508	96	0	0	256	1	0	0	
5	8	9	data\source\player\f2\部件\texture\face\f2_眼神光008.tga	M1眼神光8	0	192	508	96	0	0	256	1	0	0	
5	8	10	data\source\player\f2\部件\texture\face\f2_眼神光009.tga	M1眼神光9	0	192	508	96	0	0	256	1	0	0	
5	8	11	data\source\player\f2\部件\texture\face\f2_眼神光010.tga	M1眼神光10	0	192	508	96	0	0	256	1	0	0	
5	8	12	data\source\player\f2\部件\texture\face\f2_眼神光011.tga	M1眼神光11	0	192	508	96	0	0	256	1	0	0	
5	8	13	data\source\player\f2\部件\texture\face\f2_眼神光012.tga	M1眼神光12	0	192	508	96	0	0	256	1	0	0	
5	8	14	data\source\player\f2\部件\texture\face\f2_眼神光013.tga	M1眼神光13	0	192	508	96	0	0	256	1	0	0	
5	9	1	data\source\texture\face\贴花_额饰01.tga	额饰01	192	206	128	128	0	0	256	1	0	0	
5	9	2	data\source\texture\face\贴花_额饰03.tga	额饰03	192	206	128	128	0	0	256	1	0	0	
5	9	3	data\source\texture\face\贴花_额饰04.tga	额饰04	192	222	128	128	0	0	256	1	0	0	
5	9	4	data\source\texture\face\贴花_额饰09.tga	额饰09	192	198	128	128	0	0	256	1	0	0	
5	9	5	data\source\texture\face\贴花_额饰10.tga	额饰10	229	235	64	64	0	0	256	1	0	0	
5	9	6	data\source\texture\face\贴花_额饰11.tga	额饰11	210	231	96	96	0	0	256	1	0	0	
5	9	7	data\source\texture\face\贴花_额饰12.tga	额饰12	224	231	64	160	0	0	256	1	0	0	
5	9	8	data\source\texture\face\贴花_花_心01.tga	心	256	311	128	128	0	0	256	1	0	0	
5	9	9	data\source\texture\face\贴花_花_心01.tga	心_翻转	256	311	128	128	0	0	256	1	0	1	
5	9	10	data\source\texture\face\贴花_花04.tga	花04	105	311	96	96	0	0	256	1	0	0	
5	9	11	data\source\texture\face\贴花_花04.tga	花04_翻转	105	311	96	96	0	0	256	1	0	1	
5	9	12	data\source\texture\face\贴花_花05.tga	花05	279	272	128	128	0	0	256	1	0	0	
5	9	13	data\source\texture\face\贴花_花05.tga	花05_翻转	279	272	128	128	0	0	256	1	0	1	
5	9	14	data\source\texture\face\贴花_花06.tga	花06	258	219	96	96	0	0	256	1	0	0	
5	9	15	data\source\texture\face\贴花_花06.tga	花06_翻转	258	219	96	96	0	0	256	1	0	1	
5	9	16	data\source\texture\face\贴花_泪02.tga	泪02	295	341	64	64	0	0	256	1	0	0	
5	9	17	data\source\texture\face\贴花_泪02.tga	泪02_翻转	295	341	64	64	0	0	256	1	0	1	
5	9	18	data\source\texture\face\贴花_泪03.tga	泪03	247	288	128	192	0	0	256	1	0	0	
5	9	19	data\source\texture\face\贴花_泪03.tga	泪03_翻转	247	288	128	192	0	0	256	1	0	1	
5	9	20	data\source\texture\face\贴花_脸横线01.tga	横线01	295	306	128	128	1	0	256	1	0	0	
5	9	21	data\source\texture\face\贴花_脸横线02.tga	横线02	295	306	128	64	1	0	256	1	0	0	
5	9	22	data\source\texture\face\贴花_脸横线03.tga	横线03	270	286	128	96	1	0	256	1	0	0	
5	9	23	data\source\texture\face\贴花_脸竖线01.tga	竖线03	263	231	128	256	0	0	256	1	0	0	
5	9	24	data\source\texture\face\贴花_脸竖线01.tga	竖线03_翻转	263	231	128	256	0	0	256	1	0	1	
5	9	25	data\source\texture\face\贴花_脸竖线01.tga	竖线03_镜像	263	231	128	256	1	0	256	1	0	0	
5	9	26	data\source\texture\face\贴花_猫胡子01.tga	猫胡子	270	322	128	128	1	0	256	1	0	0	
5	9	27	data\source\texture\face\贴花_眉饰01.tga	眉饰01	249	245	64	64	1	0	256	1	0	0	
5	9	28	data\source\texture\face\贴花_青筋01.tga	青筋	290	224	64	64	0	0	256	1	0	0	
5	9	29	data\source\texture\face\贴花_青筋01.tga	青筋_翻转	290	224	64	64	0	0	256	1	0	1	
5	9	30	data\source\texture\face\贴花_腮红_川.tga	川	160	322	192	80	0	0	256	1	0	0	
5	9	31	data\source\texture\face\贴花_图案_草01.tga	草	261	217	192	256	0	0	256	1	0	0	
5	9	32	data\source\texture\face\贴花_图案_草01.tga	草_翻转	261	217	192	256	0	0	256	1	0	1	
5	9	33	data\source\texture\face\贴花_文字_发.tga	发	226	233	64	64	0	0	256	1	0	0	
5	9	34	data\source\texture\face\贴花_文字_囚.tga	囚	162	222	64	64	0	0	256	1	0	0	
5	9	35	data\source\texture\face\贴花_文字_死.tga	死	153	336	64	64	0	0	256	1	0	0	
5	9	36	data\source\texture\face\贴花_文字玩.tga	玩	153	336	64	64	0	0	256	1	0	0	
5	9	37	data\source\texture\face\贴花_纹身_001.tga	纹身01	283	256	192	192	0	0	256	1	0	0	
5	9	38	data\source\texture\face\贴花_纹身_001.tga	纹身01_翻转	283	256	192	192	0	0	256	1	0	1	
5	9	39	data\source\texture\face\贴花_纹身_凤01.tga	纹身凤	135	201	240	288	0	0	256	1	0	0	
5	9	40	data\source\texture\face\贴花_纹身_龙01.tga	纹身龙01	59	231	256	192	0	0	256	1	0	0	
5	9	41	data\source\texture\face\贴花_纹身_龙01.tga	纹身龙01_翻转	59	231	256	192	0	0	256	1	0	1	
5	9	42	data\source\texture\face\贴花_纹身_龙02.tga	纹身龙02	235	219	192	256	0	0	256	1	0	0	
5	9	43	data\source\texture\face\贴花_纹身_龙02.tga	纹身龙02_翻转	251	231	192	256	0	0	256	1	0	1	
5	9	44	data\source\texture\face\贴花_刀疤01.tga	刀疤01	263	213	128	192	0	0	256	1	0	0	
5	9	45	data\source\texture\face\贴花_刀疤01.tga	刀疤01_翻转	263	213	128	192	0	0	256	1	0	1	
5	9	46	data\source\texture\face\贴花_刀疤02.tga	刀疤02	274	272	128	192	0	0	256	1	0	0	
5	9	47	data\source\texture\face\贴花_刀疤02.tga	刀疤02_翻转	274	272	128	192	0	0	256	1	0	1	
5	9	48	data\source\texture\face\贴花_刀疤03.tga	刀疤03	194	331	128	64	0	0	256	1	0	0	
5	9	49	data\source\texture\face\贴花_黑线02.tga	黑线02	274	206	128	128	0	0	256	1	0	0	
5	9	50	data\source\texture\face\贴花_熊猫眼01.tga	熊猫眼	267	258	128	128	1	0	256	1	0	0	
5	9	51	data\source\texture\face\贴花_血迹01.tga	血迹	235	286	256	192	0	0	256	1	0	0	
5	9	52	data\source\texture\face\贴花_血迹01.tga	血迹_ 翻转	235	286	256	192	0	0	256	1	0	1	
5	9	53	data\source\texture\face\贴花_额饰13眼睛.tga	眼睛	220	231	72	72	0	0	256	1	0	0	
5	9	54	data\source\texture\face\贴花_拆01.tga	拆	174	231	160	144	0	0	256	1	0	0	
5	9	55	data\source\texture\face\贴花_小哈01.tga	小哈	254	141	136	256	1	0	255	1	0	0	
5	9	56	data\source\texture\face\贴花_手印02.tga	手印	53	286	384	224	0	0	256	1	0	0	
5	9	57	data\source\texture\face\贴花_脚印01.tga	脚印	165	222	192	224	0	0	256	1	0	0	
5	9	58	data\source\texture\face\贴花_挨打02.tga	挨打	121	235	272	272	0	0	256	1	0	0	
5	9	59	data\source\texture\face\贴花_花07.tga	花07	149	215	256	128	0	0	256	1	0	0	
5	9	60	data\source\texture\face\贴花_花07.tga	花07_翻转	149	215	256	128	0	0	256	1	0	1	
5	9	61	data\source\texture\face\贴花_刀疤05.tga	刀疤05	149	215	256	192	0	0	256	1	0	0	
5	9	62	data\source\texture\face\贴花_白眼伪.tga	白眼伪	249	215	192	256	1	0	256	1	0	0	
5	9	63	data\source\texture\face\贴花_蝴蝶01.tga	蝴蝶失败	286	288	160	160	0	0	256	1	0	0	
5	9	64	data\source\texture\face\贴花_蝴蝶01.tga	蝴蝶失败_翻转	286	288	160	160	0	0	256	1	0	1	
5	9	65	data\source\texture\face\贴花_额饰15.tga	额饰15	255	190	112	160	1	0	256	1	0	0	
5	9	66	data\source\texture\face\贴花_雀斑01.tga	雀斑	162	281	192	128	0	0	256	1	0	0	
5	9	67	data\source\texture\face\贴花_眼部竖线01.tga	眼部竖线	283	272	64	96	0	0	256	1	0	0	
5	9	68	data\source\texture\face\贴花_眼部竖线01.tga	眼部竖线_翻转	283	272	64	96	0	0	256	1	0	1	
5	9	69	data\source\texture\face\贴花_眼部竖线01.tga	眼部竖线_对称	283	272	64	96	1	0	256	1	0	0	
5	9	70	data\source\texture\face\贴花_星星竖线.tga	星星竖线	281	224	96	256	0	0	256	1	0	0	
5	9	71	data\source\texture\face\贴花_星星竖线.tga	星星竖线_翻转	281	224	96	256	0	0	256	1	0	1	
5	9	72	data\source\texture\face\贴花_额饰16眼睛.tga	额饰16	224	204	64	128	0	0	256	1	0	0	
5	9	73	data\source\texture\face\贴花_额饰17眼睛.tga	额饰17	224	203	64	128	0	0	256	1	0	0	
5	9	74	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹	224	194	192	256	0	0	256	1	0	0	
