RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA	fMetallicity	fRoughness	fValue1Min	fValue1Max	fValue2Min	fValue2Max	fValue3Min	fValue3Max	fValue4Min	fValue4Max	fValue5Min	fValue5Max	fValue6Min	fValue6Max	fValue7Min	fValue7Max	fValue8Min	fValue8Max	fValue9Min	fValue9Max	fParam0	fParam1	fParam2	fParam3	fParam4	fParam5	fParam6	fParam7	fParam8	fParam9	fParam10	fParam11	fParam12	fParam13	fParam14
2	9	127	8	Ñóºì	1	0.61	0.5	0.486839	0.112093	0.424384	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	127	9	ºÚ	0.83	0.61	0.2	0.151308	0.12842	0.144442	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	127	10	°×	1	0.61	0.84	0.927626	0.827939	0.901625	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	127	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	1	ºì	2	0.61	0.5	0.368414	0.115175	0.0921035	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	2	³È	1.09	0.61	0.42	0.368414	0.191501	0.0520333	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	3	»Æ	1.13	0.61	0.74	0.473686	0.311864	0.0747997	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	4	ÂÌ	1.09	0.61	0.5	0.086244	0.151308	0.0680858	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	5	Çà	1.45	0.61	0.5	0.126146	0.27631	0.255283	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	6	À¶	1.28	0.61	0.5	0.0996719	0.229801	0.322362	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	7	×Ï	1.42	0.61	0.5	0.275166	0.153246	0.352941	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	8	Ñóºì	1	0.61	0.5	0.546059	0.0898146	0.240604	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	9	ºÚ	0.83	0.61	0.2	0.263157	0.221607	0.249302	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	128	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	1	ºì	2	0.61	0.16	0.730266	0.173007	0.117678	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	2	³È	1.09	0.61	0.42	0.519738	0.267353	0.0683909	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	3	»Æ	1.13	0.61	0.74	0.473686	0.311864	0.0747997	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	4	ÂÌ	1.09	0.61	0.5	0.226688	0.394736	0.176593	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	5	Çà	1.45	0.61	0.5	0.159396	0.348684	0.323796	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	6	À¶	1.28	0.61	0.5	0.135561	0.193668	0.381582	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	7	×Ï	1.42	0.61	0.5	0.301976	0.150622	0.394736	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	8	Ñóºì	1	0.61	0.5	0.546059	0.0898146	0.240604	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	9	ºÚ	0.83	0.61	0.2	0.263157	0.221607	0.249302	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	129	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	1	ºì	2	0.61	0.5	0.730266	0.173007	0.117678	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	2	³È	1.09	0.61	0.42	0.519738	0.267353	0.0683909	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	3	»Æ	1.13	0.61	0.74	0.473686	0.311864	0.0747997	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	4	ÂÌ	1.09	0.61	0.5	0.226688	0.394736	0.176593	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	5	Çà	1.45	0.61	0.5	0.159396	0.348684	0.323796	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	6	À¶	1.28	0.61	0.5	0.135561	0.193668	0.381582	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	7	×Ï	1.42	0.61	0.5	0.301976	0.150622	0.394736	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	8	Ñóºì	1	0.61	0.5	0.546059	0.0898146	0.240604	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	9	ºÚ	0.83	0.61	0.2	0.263157	0.221607	0.249302	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	130	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	1	ºì	2	0.61	0.5	0.684215	0.0982223	0.0405127	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	2	³È	1.09	0.61	0.42	0.519738	0.267353	0.0683909	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	3	»Æ	1.13	0.61	0.74	0.473686	0.311864	0.0747997	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	4	ÂÌ	1.09	0.61	0.5	0.226688	0.394736	0.176593	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	5	Çà	1.45	0.61	0.5	0.111025	0.296056	0.272923	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	6	À¶	1.28	0.61	0.5	0.262806	0.346624	0.453941	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	7	×Ï	1.42	0.61	0.5	0.301976	0.150622	0.394736	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	8	Ñóºì	1	0.61	0.5	0.513161	0.0708934	0.309712	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	9	ºÚ	0.83	0.61	0.2	0.210529	0.175967	0.197955	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	131	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	1	ºì	2	0.61	0.5	0.644739	0.169665	0.207355	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	2	³È	1.09	0.61	0.42	0.564706	0.298497	0.18204	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	3	»Æ	1.13	0.61	0.64	0.835523	0.626688	0.280339	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	4	ÂÌ	1.09	0.61	0.5	0.254124	0.466667	0.19649	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	5	Çà	1.45	0.61	0.5	0.192737	0.480262	0.466224	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	6	À¶	1.28	0.61	0.5	0.240223	0.349752	0.730266	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	7	×Ï	1.42	0.61	0.5	0.456672	0.209049	0.690791	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	8	Ñóºì	1	0.61	0.5	0.588235	0.158663	0.519081	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	9	ºÚ	0.83	0.61	0.2	0.217105	0.182818	0.205676	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	10	°×	1	0.61	0.84	0.927626	0.827939	0.901625	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	132	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	1	ºì	2	0.61	0.43	0.578943	0.0837873	0.101457	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	2	³È	1.09	0.61	0.16	1	0.497688	0.138155	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	3	»Æ	1.13	0.61	0.23	0.907897	0.694148	0.0179141	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	4	ÂÌ	1.09	0.61	0.3	0.250431	0.505882	0.219654	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	5	Çà	1.45	0.61	0.19	0.0748302	0.874998	0.874998	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	6	À¶	1	0.61	0.3	0.105257	0.346685	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	7	×Ï	1.42	0.61	0.12	0.527138	0.249302	0.947372	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	8	Ñóºì	1	0.61	0.1	1	0.137346	0.643717	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	9	ºÚ	0.83	0.61	0.2	0.282902	0.238239	0.268009	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	10	°×	0.48	0.61	0.22	0.74342	0.699413	0.730846	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	133	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	1	ºì	2	0.61	0.08	0.802625	0	0.0755779	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	2	³È	1.09	0.61	0.2	0.664469	0.381949	0.161746	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	3	»Æ	1.13	0.61	0.36	0.497139	0.505882	0.15642	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	4	ÂÌ	1.09	0.61	0.24	0.233997	0.467109	0.172091	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	5	Çà	1.45	0.61	0.5	0.145418	0.368414	0.340093	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	6	À¶	1.28	0.61	0.48	0	0.269459	0.914473	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	7	×Ï	1.42	0.61	0.2	0.322057	0.190875	0.967102	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	8	Ñóºì	0.91	0.61	0.2	0.934203	0.172091	0.701884	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	9	ºÚ	0.83	0.61	0.2	0.164477	0.147158	0.158175	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	10	°×	0.42	0.61	0.31	0.690791	0.654429	0.680873	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	134	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	1	ºì	2	0.61	0.5	0.730266	0.173007	0.117678	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	2	³È	1.09	0.61	0.42	0.697368	0.363165	0.100938	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	3	»Æ	1.13	0.61	0.74	0.559213	0.357565	0.0625467	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	4	ÂÌ	1.09	0.61	0.5	0.164813	0.447364	0.153048	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	5	Çà	1.45	0.61	0.5	0.137896	0.388159	0.373556	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	6	À¶	1.28	0.61	0.5	0.205158	0.344793	0.447364	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	7	×Ï	1.42	0.61	0.5	0.434211	0.239963	0.413077	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	8	Ñóºì	1	0.61	0.5	0.638163	0.15404	0.315419	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	9	ºÚ	0.83	0.61	0.2	0.348684	0.305104	0.33283	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	135	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	1	ºì	2	0.61	0.5	0.72369	0.194568	0.185687	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	2	³È	1.09	0.61	0.1	0.694118	0.360784	0.0980392	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	3	»Æ	1.13	0.61	0.74	0.559213	0.357565	0.0625467	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	4	ÂÌ	1.09	0.61	0.5	0.21294	0.493416	0.201251	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	5	Çà	1.45	0.61	0.5	0.137896	0.388159	0.373556	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	6	À¶	1.28	0.61	0.5	0.235294	0.284276	0.447059	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	7	×Ï	1.42	0.61	0.5	0.354238	0.246281	0.526314	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	8	Ñóºì	1	0.61	0.5	0.361837	0.0871138	0.178683	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	9	ºÚ	1	0.61	0.13	0.315785	0.295003	0.298039	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	136	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	1	ºì	2	0.61	0.5	0.250004	0.0285039	0.00492866	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	2	³È	1.09	0.61	0.42	0.361837	0.192966	0.0618906	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	3	»Æ	1.13	0.61	0.74	0.243427	0.186954	0.0662089	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	4	ÂÌ	1.09	0.61	0.5	0.0989395	0.1579	0.0821088	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	5	Çà	1.45	0.61	0.5	0.0751965	0.164477	0.152743	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	6	À¶	1.28	0.61	0.5	0.172702	0.339361	0.460533	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	7	×Ï	1.42	0.61	0.5	0.275166	0.153246	0.352941	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	8	Ñóºì	1	0.61	0.5	0.184207	0.0530251	0.129793	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	9	ºÚ	0.83	0.61	0.2	0.263157	0.221607	0.249302	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	10	°×	1	0.61	0.84	0.802625	0.717601	0.77882	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	137	11	Ä¬ÈÏ	1	0.61	0	1	1	1	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	1	ºì	2	0.61	0.4	0.552636	0.0297551	0.0467536	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	2	³È	1.09	0.61	0.31	0.618418	0.295918	0.065095	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	3	»Æ	1.13	0.61	0.23	0.596078	0.594858	0.164706	0.866667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	4	ÂÌ	1.09	0.61	0.11	0.179263	0.348684	0.162066	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	5	Çà	1.45	0.61	0.3	0.14023	0.592111	0.592111	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	9	138	6	À¶	1	0.61	0.37	0	0.404471	0.907897	1	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
